waste_type,sub_type,weight_kg,distance_km,condition,month,day_of_week,county,collection_point,market_tier,tier_score,tier_multiplier,price_per_kg
glass,mixed_glass,23.23,18.18,mixed,2,1,Mombasa,household,informal,0.3305,0.6987,1.72
metal,brass,83.3,24.72,mixed,3,3,Nairobi,dump_site,semi_formal,0.6783,0.9678,167.88
paper,newspaper,6.37,21.31,clean,7,0,Nairobi,household,semi_formal,0.4579,0.8374,5.69
rubber,mixed_rubber,7.39,10.84,contaminated,8,0,Nairobi,household,informal,0.0139,0.8028,5.56
organic,food_waste,10.47,6.52,mixed,1,1,Nakuru,commercial,informal,0.2567,0.8885,3.72
plastic,HDPE,30.6,1.7,mixed,7,1,Mombasa,dump_site,semi_formal,0.3732,0.7618,13.97
e_waste,batteries,8.96,44.05,contaminated,12,4,Kisumu,commercial,informal,0.0229,0.9511,16.72
glass,colored_glass,8.76,2.5,contaminated,10,6,Nairobi,commercial,informal,0.0218,0.5598,2.06
organic,garden_waste,4.15,5.57,clean,2,1,Nairobi,household,semi_formal,0.45,0.9175,6.69
paper,newspaper,26.21,4.75,mixed,9,6,Kisumu,commercial,informal,0.3478,0.8043,5.6
e_waste,phones,7.23,4.59,clean,2,0,Eldoret,household,semi_formal,0.4629,0.9731,78.9
glass,clear_glass,21.17,7.05,clean,8,3,Kisumu,dump_site,semi_formal,0.5436,0.7946,5.03
plastic,PVC,27.78,11.75,clean,4,2,Nairobi,industrial,semi_formal,0.5819,0.8411,7.34
plastic,PET,22.31,0.61,mixed,2,3,Nairobi,commercial,informal,0.3252,0.7436,25.72
plastic,PVC,8.49,22.15,clean,12,6,Nairobi,dump_site,semi_formal,0.4702,0.7987,4.64
organic,garden_waste,7.31,2.66,mixed,7,2,Nairobi,household,informal,0.2384,0.8858,5.49
metal,copper,3.0,0.82,mixed,8,5,Nairobi,household,informal,0.225,0.9225,357.45
metal,brass,2.6,2.94,mixed,8,5,Nairobi,commercial,informal,0.225,0.9225,230.94
paper,newspaper,28.32,1.81,clean,12,1,Nairobi,household,semi_formal,0.585,0.8755,8.07
e_waste,mixed_ewaste,14.4,15.78,clean,5,0,Nairobi,commercial,semi_formal,0.5044,0.9752,56.51
plastic,mixed_plastic,62.13,1.12,mixed,4,0,Eldoret,industrial,semi_formal,0.5557,0.8312,6.77
plastic,mixed_plastic,28.93,2.81,clean,8,4,Mombasa,commercial,semi_formal,0.5885,0.8436,8.06
glass,mixed_glass,11.09,3.95,clean,3,6,Mombasa,household,semi_formal,0.4853,0.7684,2.92
glass,mixed_glass,8.12,28.51,clean,4,1,Eldoret,dump_site,semi_formal,0.4681,0.7606,1.27
paper,cardboard,61.75,2.26,mixed,5,2,Nairobi,commercial,semi_formal,0.5535,0.8661,9.56
paper,newspaper,32.52,1.02,clean,6,0,Nairobi,commercial,semi_formal,0.6093,0.8828,8.42
plastic,mixed_plastic,15.04,3.5,mixed,7,3,Nairobi,industrial,informal,0.2831,0.7276,8.12
metal,brass,36.18,2.54,clean,2,0,Nairobi,dump_site,semi_formal,0.6305,0.9631,216.6
plastic,LDPE,29.14,10.27,mixed,6,2,Kisumu,household,semi_formal,0.3648,0.7586,4.03
e_waste,phones,28.97,6.12,mixed,5,6,Nakuru,dump_site,semi_formal,0.3638,0.9682,50.73
plastic,PET,14.26,5.26,contaminated,2,4,Nakuru,commercial,informal,0.0536,0.6404,11.29
plastic,mixed_plastic,24.71,5.96,contaminated,7,5,Kisumu,household,informal,0.1141,0.6634,4.15
e_waste,mixed_ewaste,33.71,1.0,mixed,7,2,Nairobi,household,semi_formal,0.3912,0.9696,50.96
paper,newspaper,3.31,6.2,contaminated,5,6,Nakuru,commercial,informal,0.0,0.7,3.4
plastic,mixed_plastic,9.41,7.25,clean,4,0,Nairobi,household,semi_formal,0.4755,0.8007,8.6
plastic,PVC,57.54,7.44,clean,9,0,Nairobi,commercial,formal,0.7542,0.9066,8.27
organic,garden_waste,23.56,1.52,mixed,5,4,Eldoret,commercial,informal,0.3325,0.8999,4.34
paper,mixed_paper,16.82,1.53,clean,3,0,Nakuru,commercial,semi_formal,0.5184,0.8555,6.27
metal,aluminum,55.25,11.4,clean,10,0,Nairobi,household,formal,0.7409,0.9741,82.25
glass,mixed_glass,18.18,3.24,clean,8,0,Nairobi,industrial,semi_formal,0.5263,0.7868,3.85
plastic,PVC,22.26,10.43,mixed,4,5,Eldoret,industrial,informal,0.3249,0.7435,4.2
plastic,PP,14.75,3.16,clean,10,0,Nakuru,dump_site,semi_formal,0.5064,0.8124,7.57
plastic,PVC,12.92,10.42,clean,1,6,Eldoret,commercial,semi_formal,0.4959,0.8084,5.16
plastic,PVC,65.71,4.13,clean,9,2,Nakuru,dump_site,formal,0.8015,0.9246,6.13
organic,food_waste,31.13,2.36,clean,5,0,Eldoret,industrial,semi_formal,0.6013,0.9402,4.68
plastic,PET,36.78,1.9,contaminated,7,1,Mombasa,dump_site,informal,0.184,0.6899,11.1
glass,colored_glass,66.74,2.84,clean,5,0,Kisumu,household,formal,0.8074,0.9133,4.14
paper,mixed_paper,24.64,2.68,mixed,7,0,Mombasa,household,informal,0.3387,0.8016,4.95
metal,steel,44.63,2.95,contaminated,5,1,Nakuru,household,informal,0.2295,0.9229,13.85
glass,mixed_glass,6.63,4.96,mixed,6,0,Nairobi,dump_site,informal,0.2344,0.6555,1.95
metal,aluminum,42.66,12.49,contaminated,6,0,Nakuru,industrial,informal,0.218,0.9218,49.99
plastic,HDPE,1.33,8.14,contaminated,6,1,Kisumu,household,informal,0.0,0.62,6.41
glass,mixed_glass,6.54,11.5,mixed,1,2,Nairobi,commercial,informal,0.2339,0.6553,2.49
organic,food_waste,43.62,7.59,mixed,11,0,Nairobi,dump_site,semi_formal,0.4486,0.9173,3.13
plastic,LDPE,24.66,7.28,contaminated,8,0,Eldoret,commercial,informal,0.1138,0.6633,3.97
plastic,mixed_plastic,14.95,12.99,mixed,10,4,Kisumu,industrial,informal,0.2826,0.7274,6.59
paper,mixed_paper,1.51,6.06,clean,5,4,Nairobi,commercial,semi_formal,0.45,0.835,6.14
e_waste,computers,19.93,10.65,mixed,11,5,Nairobi,household,informal,0.3115,0.9656,62.92
e_waste,batteries,11.46,3.94,clean,4,5,Nairobi,commercial,semi_formal,0.4874,0.9744,51.55
plastic,HDPE,2.42,22.19,clean,11,3,Nairobi,household,semi_formal,0.45,0.791,14.65
metal,brass,36.95,15.23,contaminated,6,0,Nairobi,household,informal,0.1849,0.9185,123.5
plastic,mixed_plastic,6.52,8.67,mixed,2,1,Eldoret,commercial,informal,0.2338,0.7088,6.47
metal,aluminum,146.76,3.2,clean,10,2,Mombasa,commercial,formal,1.0,1.0,98.29
paper,mixed_paper,104.13,18.83,mixed,9,4,Nairobi,household,formal,0.775,0.9325,5.77
plastic,mixed_plastic,25.63,4.62,clean,9,1,Nakuru,household,semi_formal,0.5694,0.8364,8.8
paper,mixed_paper,7.36,6.06,contaminated,5,6,Nairobi,dump_site,informal,0.0137,0.7041,2.73
e_waste,batteries,8.39,3.08,contaminated,6,1,Mombasa,household,informal,0.0196,0.951,25.78
paper,cardboard,16.08,2.3,clean,3,1,Nairobi,household,semi_formal,0.5141,0.8542,10.88
organic,food_waste,3.92,24.53,contaminated,2,2,Mombasa,commercial,informal,0.0,0.85,2.45
paper,office_paper,32.56,7.98,clean,11,2,Kisumu,household,semi_formal,0.6096,0.8829,8.88
plastic,mixed_plastic,5.01,11.42,clean,12,3,Nairobi,household,semi_formal,0.4501,0.791,6.49
plastic,PP,0.91,7.75,contaminated,8,1,Nairobi,household,informal,0.0,0.62,5.33
plastic,HDPE,15.67,6.73,contaminated,8,0,Nakuru,household,informal,0.0618,0.6435,7.63
metal,brass,14.45,4.61,mixed,6,1,Nairobi,dump_site,informal,0.2797,0.928,180.01
paper,cardboard,1.9,0.62,clean,12,5,Mombasa,household,semi_formal,0.45,0.835,8.36
plastic,PP,3.91,0.29,clean,11,2,Kisumu,industrial,semi_formal,0.45,0.791,10.35
organic,food_waste,30.66,2.12,mixed,7,1,Kisumu,household,semi_formal,0.3736,0.906,3.18
metal,copper,88.57,3.25,contaminated,2,2,Nairobi,industrial,semi_formal,0.4838,0.9484,330.29
e_waste,mixed_ewaste,5.6,0.38,clean,1,1,Nakuru,industrial,semi_formal,0.4535,0.9727,59.81
paper,newspaper,72.77,4.0,clean,12,3,Nakuru,commercial,formal,0.8423,0.9527,6.11
textile,industrial_textile,17.32,2.45,mixed,2,2,Nairobi,industrial,informal,0.2963,0.8593,5.45
plastic,HDPE,11.46,0.23,mixed,3,6,Nairobi,industrial,informal,0.2624,0.7197,18.43
textile,clothes,60.88,17.31,clean,3,3,Mombasa,industrial,formal,0.7735,0.9547,12.04
organic,garden_waste,25.11,14.22,mixed,3,3,Nairobi,industrial,informal,0.3414,0.9012,5.9
plastic,LDPE,21.76,5.54,clean,7,0,Nairobi,commercial,semi_formal,0.547,0.8279,7.93
glass,colored_glass,1.6,1.2,clean,11,3,Nairobi,dump_site,semi_formal,0.45,0.7525,3.62
plastic,PP,46.31,4.99,clean,9,1,Nairobi,household,semi_formal,0.6892,0.8819,16.13
organic,garden_waste,8.61,10.52,clean,7,1,Nairobi,household,semi_formal,0.4709,0.9206,5.98
plastic,PET,16.35,6.47,mixed,11,0,Nairobi,household,informal,0.2907,0.7305,17.32
plastic,HDPE,13.52,4.82,mixed,9,4,Nakuru,dump_site,informal,0.2743,0.7242,9.91
metal,aluminum,1.57,4.29,contaminated,11,3,Kisumu,household,informal,0.0,0.9,40.13
paper,office_paper,63.42,13.89,contaminated,4,5,Mombasa,household,informal,0.3382,0.8015,5.54
textile,clothes,3.89,2.52,clean,11,1,Nairobi,household,semi_formal,0.45,0.89,10.31
rubber,tyres,31.8,22.54,clean,2,5,Kisumu,commercial,semi_formal,0.6052,0.921,15.13
paper,office_paper,0.9,6.81,clean,6,6,Nairobi,dump_site,semi_formal,0.45,0.835,10.95
plastic,PP,4.44,4.19,clean,4,5,Nakuru,commercial,semi_formal,0.45,0.791,10.44
e_waste,batteries,48.35,2.91,contaminated,7,6,Kisumu,industrial,informal,0.2509,0.9625,34.46
paper,office_paper,5.95,5.51,clean,5,3,Nairobi,dump_site,semi_formal,0.4555,0.8367,10.84
metal,tin,12.57,2.13,contaminated,2,4,Nairobi,industrial,informal,0.0438,0.9044,14.81
organic,garden_waste,5.27,0.67,mixed,9,0,Mombasa,industrial,informal,0.2265,0.884,5.68
organic,food_waste,1.37,2.93,clean,11,6,Nairobi,commercial,semi_formal,0.45,0.9175,4.43
glass,mixed_glass,15.81,3.52,mixed,11,4,Nakuru,household,informal,0.2876,0.6794,1.45
e_waste,cables,42.51,1.28,clean,9,3,Nairobi,industrial,semi_formal,0.6672,0.9834,80.38
plastic,mixed_plastic,2.33,5.67,contaminated,10,2,Mombasa,household,informal,0.0,0.62,3.95
plastic,LDPE,41.09,2.38,clean,11,4,Mombasa,commercial,semi_formal,0.6589,0.8704,6.35
paper,mixed_paper,20.11,17.47,clean,12,4,Nairobi,household,semi_formal,0.5375,0.8612,6.76
metal,copper,15.61,0.44,clean,9,5,Nairobi,household,semi_formal,0.5114,0.9511,468.66
paper,cardboard,25.96,0.52,mixed,9,1,Mombasa,commercial,informal,0.3464,0.8039,9.04
metal,brass,29.31,2.97,contaminated,9,2,Kisumu,household,informal,0.1407,0.9141,139.43
e_waste,computers,81.33,0.98,clean,1,3,Nairobi,household,formal,0.8919,0.9946,97.09
textile,industrial_textile,11.77,3.83,clean,7,5,Mombasa,household,semi_formal,0.4892,0.8978,6.57
paper,cardboard,28.35,5.04,mixed,3,4,Kisumu,household,semi_formal,0.3602,0.8081,7.52
plastic,PP,15.67,2.48,clean,5,6,Nairobi,industrial,semi_formal,0.5118,0.8145,13.15
organic,food_waste,64.03,2.31,contaminated,9,3,Nakuru,industrial,informal,0.3417,0.9013,2.92
plastic,LDPE,17.57,6.07,mixed,3,3,Nairobi,industrial,informal,0.2978,0.7332,6.11
e_waste,cables,15.27,6.07,mixed,9,6,Nairobi,commercial,informal,0.2844,0.9642,60.67
plastic,LDPE,6.45,5.2,mixed,8,1,Mombasa,dump_site,informal,0.2334,0.7087,4.86
e_waste,phones,4.37,0.87,clean,3,3,Nakuru,industrial,semi_formal,0.45,0.9725,98.37
plastic,PVC,2.61,0.56,clean,7,0,Mombasa,commercial,semi_formal,0.45,0.791,7.71
plastic,PET,12.38,33.63,mixed,2,5,Eldoret,commercial,informal,0.2677,0.7217,11.45
metal,aluminum,4.6,5.72,clean,12,6,Nairobi,dump_site,semi_formal,0.45,0.945,78.24
e_waste,cables,20.37,2.61,clean,6,5,Nairobi,household,semi_formal,0.539,0.977,68.77
paper,mixed_paper,21.06,0.56,mixed,5,4,Nairobi,household,informal,0.318,0.7954,5.0
metal,aluminum,23.12,1.33,contaminated,1,1,Nairobi,industrial,informal,0.1049,0.9105,72.55
plastic,LDPE,13.62,6.89,contaminated,5,2,Nairobi,commercial,informal,0.0499,0.639,3.52
paper,cardboard,45.59,2.0,contaminated,11,5,Nairobi,commercial,informal,0.235,0.7705,6.61
organic,garden_waste,25.66,0.29,clean,3,5,Mombasa,household,semi_formal,0.5696,0.9354,6.03
metal,brass,4.01,2.7,clean,1,5,Nairobi,dump_site,semi_formal,0.45,0.945,242.65
textile,clothes,35.82,0.86,contaminated,3,3,Nairobi,commercial,informal,0.1785,0.8357,7.89
plastic,PET,8.96,1.96,mixed,12,3,Nairobi,industrial,informal,0.2479,0.7142,20.89
glass,colored_glass,21.41,3.82,mixed,12,4,Mombasa,household,informal,0.32,0.694,2.82
rubber,mixed_rubber,34.44,1.49,mixed,3,6,Nairobi,commercial,semi_formal,0.3954,0.8791,10.13
plastic,PP,16.36,10.45,clean,5,0,Nairobi,industrial,semi_formal,0.5158,0.816,11.97
plastic,LDPE,23.6,7.39,contaminated,1,3,Nairobi,commercial,informal,0.1077,0.6609,3.6
rubber,tyres,22.7,10.82,clean,8,1,Nairobi,household,semi_formal,0.5525,0.9105,16.9
paper,mixed_paper,6.62,4.71,mixed,1,3,Nakuru,dump_site,informal,0.2344,0.7703,3.71
plastic,HDPE,38.32,5.67,mixed,11,6,Nairobi,household,semi_formal,0.4179,0.7788,14.46
plastic,HDPE,5.37,10.37,clean,10,1,Mombasa,dump_site,semi_formal,0.4522,0.7918,13.22
e_waste,mixed_ewaste,26.58,0.93,mixed,4,0,Nairobi,commercial,informal,0.3499,0.9675,46.67
paper,cardboard,55.04,3.43,clean,4,1,Nairobi,industrial,formal,0.7397,0.9219,14.44
e_waste,cables,2.07,5.06,clean,1,6,Nairobi,commercial,semi_formal,0.45,0.9725,81.01
paper,newspaper,46.46,8.87,clean,4,1,Kisumu,household,semi_formal,0.69,0.907,6.08
plastic,PP,12.44,4.77,mixed,1,2,Nairobi,household,informal,0.2681,0.7219,9.53
metal,brass,47.18,21.52,contaminated,3,2,Nairobi,commercial,informal,0.2442,0.9244,167.48
glass,clear_glass,7.57,5.5,clean,11,2,Nairobi,commercial,semi_formal,0.4649,0.7592,6.52
paper,newspaper,84.06,3.96,contaminated,1,2,Nairobi,commercial,semi_formal,0.4577,0.8373,4.6
paper,cardboard,11.74,1.24,clean,5,6,Eldoret,industrial,semi_formal,0.489,0.8467,9.77
paper,cardboard,7.89,1.25,mixed,2,4,Kisumu,commercial,informal,0.2417,0.7725,7.68
metal,brass,50.77,1.13,clean,12,2,Nairobi,commercial,formal,0.715,0.9715,295.66
metal,copper,3.91,1.61,clean,4,5,Mombasa,industrial,semi_formal,0.45,0.945,455.62
plastic,PP,34.58,2.14,clean,11,0,Kisumu,commercial,semi_formal,0.6213,0.8561,10.77
glass,colored_glass,37.74,12.26,mixed,2,2,Nairobi,household,semi_formal,0.4145,0.7365,3.47
plastic,HDPE,3.14,14.64,clean,3,4,Mombasa,commercial,semi_formal,0.45,0.791,14.4
metal,brass,2.91,2.18,clean,8,5,Mombasa,household,semi_formal,0.45,0.945,253.8
paper,mixed_paper,43.69,10.28,contaminated,3,0,Nairobi,commercial,informal,0.224,0.7672,4.32
textile,clothes,49.69,3.91,clean,10,1,Nairobi,household,formal,0.7087,0.9417,11.38
plastic,PP,34.46,12.45,clean,12,0,Mombasa,commercial,semi_formal,0.6206,0.8558,12.23
paper,newspaper,24.23,2.28,mixed,2,2,Nairobi,commercial,informal,0.3363,0.8009,5.78
plastic,LDPE,51.06,14.14,mixed,3,2,Mombasa,commercial,semi_formal,0.4916,0.8068,5.65
paper,office_paper,2.87,9.94,clean,9,2,Nakuru,household,semi_formal,0.45,0.835,9.9
metal,aluminum,2.12,12.82,mixed,1,4,Kisumu,commercial,informal,0.225,0.9225,70.23
metal,aluminum,14.22,1.19,clean,11,0,Mombasa,commercial,semi_formal,0.5034,0.9503,88.25
rubber,tyres,9.63,5.8,clean,2,4,Nakuru,commercial,semi_formal,0.4768,0.8954,15.29
organic,food_waste,18.83,1.98,contaminated,8,0,Nairobi,commercial,informal,0.0801,0.862,3.29
metal,aluminum,4.29,7.04,mixed,11,5,Nairobi,household,informal,0.225,0.9225,61.6
plastic,PVC,2.65,7.34,mixed,9,3,Kisumu,household,informal,0.225,0.7055,3.49
glass,mixed_glass,22.24,4.16,clean,4,5,Nairobi,industrial,semi_formal,0.5498,0.7974,3.57
paper,mixed_paper,30.05,7.6,clean,7,2,Nairobi,commercial,semi_formal,0.5951,0.8785,6.11
organic,garden_waste,64.6,2.43,clean,7,5,Mombasa,commercial,formal,0.7951,0.9693,6.98
metal,steel,24.29,7.76,clean,11,2,Nairobi,industrial,semi_formal,0.5617,0.9562,31.52
e_waste,phones,53.15,3.72,clean,2,5,Nakuru,household,formal,0.7288,0.9864,81.71
metal,steel,44.81,0.94,clean,5,3,Eldoret,household,semi_formal,0.6805,0.968,20.54
plastic,PVC,4.81,1.26,contaminated,10,0,Nairobi,commercial,informal,0.0,0.62,3.32
plastic,PVC,29.49,1.14,clean,8,0,Nakuru,industrial,semi_formal,0.5918,0.8449,7.04
plastic,PVC,2.09,2.29,mixed,1,4,Nakuru,industrial,informal,0.225,0.7055,4.63
e_waste,batteries,10.75,0.54,clean,4,0,Nakuru,commercial,semi_formal,0.4833,0.9742,39.53
metal,brass,51.37,14.15,clean,10,0,Mombasa,household,formal,0.7184,0.9718,183.3
metal,copper,33.03,1.24,contaminated,9,1,Kisumu,household,informal,0.1623,0.9162,245.57
plastic,LDPE,2.77,1.32,mixed,9,4,Nairobi,household,informal,0.225,0.7055,6.25
organic,garden_waste,29.44,4.52,mixed,5,3,Eldoret,dump_site,semi_formal,0.3665,0.905,3.73
e_waste,phones,3.88,10.61,clean,7,1,Nakuru,commercial,semi_formal,0.45,0.9725,82.79
metal,copper,55.66,10.96,clean,11,6,Eldoret,household,formal,0.7433,0.9743,225.78
glass,clear_glass,3.8,2.8,clean,10,1,Eldoret,commercial,semi_formal,0.45,0.7525,4.05
paper,mixed_paper,1.78,5.79,clean,2,5,Nairobi,household,semi_formal,0.45,0.835,5.93
e_waste,cables,5.07,12.69,clean,2,1,Nairobi,household,semi_formal,0.4504,0.9725,63.44
organic,food_waste,8.1,0.26,mixed,12,3,Nairobi,industrial,informal,0.243,0.8864,4.37
rubber,tyres,31.43,1.96,mixed,12,3,Nairobi,commercial,semi_formal,0.378,0.8756,13.23
metal,steel,38.85,4.45,clean,2,2,Mombasa,dump_site,semi_formal,0.646,0.9646,26.79
paper,office_paper,9.24,9.58,clean,5,3,Nairobi,commercial,semi_formal,0.4746,0.8424,11.44
metal,aluminum,21.34,2.5,clean,5,2,Eldoret,household,semi_formal,0.5446,0.9545,69.82
e_waste,phones,12.29,6.19,contaminated,6,4,Kisumu,household,informal,0.0422,0.9521,53.97
rubber,mixed_rubber,13.49,6.99,clean,4,5,Mombasa,industrial,semi_formal,0.4991,0.8998,9.45
metal,copper,51.45,3.66,clean,11,0,Eldoret,commercial,formal,0.7189,0.9719,347.74
plastic,PP,2.03,1.39,clean,9,4,Nairobi,household,semi_formal,0.45,0.791,10.81
e_waste,phones,20.59,5.48,mixed,11,6,Nairobi,household,informal,0.3152,0.9658,76.44
plastic,LDPE,4.73,11.66,clean,6,3,Nairobi,household,semi_formal,0.45,0.791,6.01
rubber,tyres,8.42,0.86,mixed,9,5,Nairobi,household,informal,0.2448,0.849,12.51
plastic,mixed_plastic,8.25,0.41,mixed,4,5,Nairobi,commercial,informal,0.2438,0.7127,6.59
textile,industrial_textile,35.44,0.7,clean,7,1,Kisumu,industrial,semi_formal,0.6262,0.9252,6.13
plastic,PET,3.76,6.68,clean,5,3,Mombasa,dump_site,semi_formal,0.45,0.791,18.41
metal,tin,40.5,3.94,mixed,7,6,Nairobi,household,semi_formal,0.4305,0.9431,15.23
plastic,HDPE,11.87,8.05,clean,1,0,Nairobi,household,semi_formal,0.4898,0.8061,17.33
plastic,HDPE,4.55,0.74,contaminated,8,3,Nairobi,industrial,informal,0.0,0.62,10.44
paper,cardboard,5.42,5.12,clean,8,0,Nairobi,household,semi_formal,0.4524,0.8357,10.73
plastic,PET,3.99,2.17,mixed,9,6,Nairobi,industrial,informal,0.225,0.7055,22.83
plastic,HDPE,15.62,0.94,clean,4,0,Nairobi,industrial,semi_formal,0.5115,0.8144,18.45
metal,tin,16.2,2.09,contaminated,8,3,Mombasa,household,informal,0.0648,0.9065,10.98
paper,mixed_paper,1.98,4.59,clean,6,0,Mombasa,dump_site,semi_formal,0.45,0.835,4.7
metal,aluminum,10.77,0.69,clean,2,2,Nairobi,industrial,semi_formal,0.4834,0.9483,118.41
metal,brass,0.98,4.95,mixed,1,1,Nairobi,dump_site,informal,0.225,0.9225,185.29
e_waste,batteries,15.01,2.82,mixed,3,5,Nakuru,industrial,informal,0.283,0.9641,38.61
metal,copper,5.28,1.09,mixed,8,5,Eldoret,industrial,informal,0.2266,0.9227,348.8
metal,aluminum,40.6,7.06,clean,6,3,Kisumu,household,semi_formal,0.6561,0.9656,79.77
metal,copper,9.38,14.78,mixed,4,2,Nairobi,household,informal,0.2503,0.925,223.85
e_waste,mixed_ewaste,34.89,6.88,clean,5,4,Nairobi,dump_site,semi_formal,0.6231,0.9812,46.76
metal,tin,1.33,8.43,contaminated,3,0,Mombasa,commercial,informal,0.0,0.9,9.14
plastic,PET,21.09,1.79,mixed,12,4,Nakuru,household,informal,0.3181,0.7409,15.2
plastic,PET,12.4,4.63,clean,8,3,Eldoret,household,semi_formal,0.4928,0.8073,20.15
metal,copper,47.84,3.08,contaminated,7,1,Nairobi,industrial,informal,0.248,0.9248,367.57
metal,copper,3.19,6.29,mixed,7,2,Nairobi,industrial,informal,0.225,0.9225,418.34
glass,colored_glass,16.49,36.85,mixed,5,4,Nairobi,commercial,informal,0.2915,0.6812,2.66
paper,office_paper,28.2,11.74,contaminated,5,6,Nakuru,household,informal,0.1343,0.7403,4.37
e_waste,computers,68.91,24.72,clean,4,6,Nairobi,industrial,formal,0.82,0.991,78.05
paper,cardboard,45.5,0.55,mixed,4,6,Kisumu,industrial,semi_formal,0.4595,0.8378,9.1
e_waste,computers,43.29,1.57,clean,11,5,Mombasa,industrial,semi_formal,0.6717,0.9836,81.72
paper,cardboard,5.66,1.01,mixed,3,4,Mombasa,commercial,informal,0.2288,0.7686,7.67
plastic,HDPE,53.86,8.86,mixed,9,2,Nairobi,household,semi_formal,0.5079,0.813,14.74
organic,food_waste,12.69,0.92,mixed,9,3,Nairobi,industrial,informal,0.2695,0.8904,5.15
plastic,PP,50.64,6.21,clean,3,4,Nairobi,commercial,formal,0.7142,0.8914,15.82
paper,office_paper,18.58,21.95,mixed,4,3,Mombasa,household,informal,0.3036,0.7911,6.84
paper,newspaper,42.84,6.76,clean,12,6,Mombasa,commercial,semi_formal,0.6691,0.9007,7.8
organic,garden_waste,19.48,15.24,clean,5,1,Kisumu,industrial,semi_formal,0.5339,0.9301,4.99
plastic,PET,40.78,0.76,clean,2,5,Nakuru,dump_site,semi_formal,0.6571,0.8697,19.07
plastic,mixed_plastic,49.2,15.56,clean,7,2,Mombasa,household,formal,0.7059,0.8882,7.14
paper,office_paper,47.96,2.25,clean,2,4,Mombasa,commercial,semi_formal,0.6987,0.9096,12.9
metal,tin,13.61,8.26,clean,6,1,Kisumu,industrial,semi_formal,0.4998,0.95,17.04
metal,tin,1.25,1.64,clean,3,0,Eldoret,household,semi_formal,0.45,0.945,16.31
e_waste,mixed_ewaste,10.56,4.9,clean,5,1,Nairobi,household,semi_formal,0.4822,0.9741,53.19
organic,food_waste,2.56,4.32,clean,10,6,Nairobi,household,semi_formal,0.45,0.9175,4.19
organic,food_waste,75.03,13.25,clean,8,2,Kisumu,commercial,formal,0.8555,0.9783,4.61
plastic,PVC,2.37,4.54,clean,2,5,Eldoret,industrial,semi_formal,0.45,0.791,6.15
paper,cardboard,55.87,6.62,mixed,3,6,Mombasa,dump_site,semi_formal,0.5195,0.8558,7.62
paper,cardboard,48.15,10.86,contaminated,5,5,Nairobi,commercial,informal,0.2498,0.7749,6.93
organic,garden_waste,78.74,10.59,mixed,7,1,Kisumu,household,semi_formal,0.6519,0.9478,3.89
paper,cardboard,8.14,1.17,clean,6,5,Nairobi,industrial,semi_formal,0.4682,0.8405,13.17
e_waste,mixed_ewaste,33.87,25.05,clean,10,1,Mombasa,household,semi_formal,0.6171,0.9809,42.05
metal,tin,5.18,9.69,contaminated,6,4,Kisumu,household,informal,0.0011,0.9001,9.43
paper,cardboard,10.56,11.51,mixed,2,2,Nairobi,commercial,informal,0.2572,0.7772,8.46
organic,garden_waste,20.5,5.01,mixed,11,2,Nairobi,household,informal,0.3147,0.8972,4.4
paper,mixed_paper,52.47,4.61,clean,1,1,Nairobi,commercial,formal,0.7248,0.9174,9.01
metal,copper,47.94,0.75,clean,3,5,Nakuru,industrial,semi_formal,0.6986,0.9699,467.49
paper,mixed_paper,69.37,4.39,clean,2,1,Nairobi,commercial,formal,0.8227,0.9468,8.07
glass,mixed_glass,4.15,3.53,clean,2,2,Nairobi,household,semi_formal,0.45,0.7525,2.99
metal,copper,7.37,3.66,mixed,12,6,Nairobi,household,informal,0.2387,0.9239,338.32
rubber,tyres,51.78,9.7,mixed,12,1,Nairobi,dump_site,semi_formal,0.4958,0.8992,11.33
plastic,PP,30.25,6.26,clean,9,0,Nairobi,industrial,semi_formal,0.5962,0.8465,13.94
e_waste,computers,20.94,10.68,clean,7,0,Nairobi,household,semi_formal,0.5423,0.9771,94.4
organic,food_waste,20.99,7.24,mixed,1,6,Nairobi,household,informal,0.3176,0.8976,4.09
plastic,PVC,28.16,14.83,contaminated,5,0,Nairobi,dump_site,informal,0.1341,0.671,2.6
