waste_type,sub_type,weight_kg,distance_km,condition,month,day_of_week,county,collection_point,market_tier,tier_score,tier_multiplier,price_per_kg
plastic,PET,46.12,11.11,contaminated,4,0,Nairobi,commercial,informal,0.0,0.62,6.84
plastic,PET,68.25,1.95,contaminated,4,0,Mombasa,dump_site,informal,0.0,0.62,3.75
metal,brass,34.12,20.45,clean,12,0,Mombasa,household,formal,1.0,1.0,170.4
plastic,PP,12.37,1.53,mixed,12,4,Nairobi,household,semi_formal,0.4545,0.7927,8.31
organic,garden_waste,55.51,30.88,mixed,8,4,Kisumu,commercial,semi_formal,0.4545,0.9182,4.46
organic,garden_waste,56.66,4.0,contaminated,2,6,Nairobi,commercial,informal,0.0,0.85,4.59
paper,office_paper,19.01,3.97,clean,2,0,Kajiado,commercial,formal,1.0,1.0,8.73
glass,mixed_glass,16.56,14.38,contaminated,1,1,Kajiado,commercial,informal,0.0,0.55,1.01
paper,mixed_paper,66.18,10.03,clean,9,2,Nairobi,commercial,formal,1.0,1.0,5.84
plastic,PP,30.53,18.46,contaminated,5,1,Eldoret,commercial,informal,0.0,0.62,4.61
plastic,PET,26.57,24.66,clean,10,3,Kiambu,household,formal,1.0,1.0,9.55
metal,steel_heavy,5.15,0.8,clean,8,0,Nairobi,industrial,formal,1.0,1.0,47.57
e_waste,computers,21.5,3.44,clean,6,5,Nairobi,household,formal,1.0,1.0,59.97
paper,mixed_paper,33.16,10.25,contaminated,3,6,Kiambu,household,informal,0.0,0.7,2.63
paper,cardboard,9.8,4.0,contaminated,1,6,Mombasa,commercial,informal,0.0,0.7,4.24
plastic,PET,15.56,8.41,mixed,11,2,Kajiado,dump_site,semi_formal,0.4545,0.7927,7.0
paper,office_paper,37.36,24.75,clean,7,4,Nairobi,household,formal,1.0,1.0,5.1
organic,food_waste,22.63,0.34,mixed,3,6,Nairobi,commercial,semi_formal,0.4545,0.9182,6.91
paper,newspaper,55.36,25.52,clean,12,1,Nakuru,industrial,formal,1.0,1.0,4.62
plastic,mixed_plastic,26.8,6.85,mixed,4,2,Mombasa,commercial,semi_formal,0.4545,0.7927,6.22
textile,clothes,7.9,4.41,clean,3,4,Mombasa,commercial,formal,1.0,1.0,8.92
glass,clear_glass,10.66,6.69,clean,3,5,Nairobi,commercial,formal,1.0,1.0,4.56
plastic,PVC,23.71,14.85,clean,1,4,Nairobi,commercial,formal,1.0,1.0,8.45
paper,office_paper,34.01,9.74,contaminated,10,6,Nairobi,commercial,informal,0.0,0.7,4.83
plastic,PP,8.14,6.45,clean,1,3,Kajiado,household,formal,1.0,1.0,8.86
plastic,PVC,5.84,10.65,clean,5,5,Nakuru,industrial,formal,1.0,1.0,5.95
metal,copper,3.43,12.07,mixed,8,4,Mombasa,industrial,semi_formal,0.4545,0.9455,472.15
metal,brass,51.33,9.76,clean,5,0,Nakuru,dump_site,formal,1.0,1.0,119.12
metal,copper,46.7,1.64,clean,12,3,Mombasa,commercial,formal,1.0,1.0,385.41
plastic,HDPE,18.62,10.37,clean,4,6,Nairobi,commercial,formal,1.0,1.0,15.24
paper,office_paper,51.02,16.05,clean,3,1,Nairobi,commercial,formal,1.0,1.0,6.15
paper,cardboard,24.09,1.15,contaminated,8,3,Nairobi,household,informal,0.0,0.7,4.53
plastic,PET,6.89,18.87,clean,7,5,Machakos,household,formal,1.0,1.0,9.64
plastic,PET,43.97,1.13,contaminated,3,4,Mombasa,industrial,informal,0.0,0.62,7.49
metal,tin,30.71,1.17,clean,3,0,Kiambu,household,formal,1.0,1.0,15.59
e_waste,mixed_ewaste,28.06,40.39,mixed,9,3,Machakos,industrial,semi_formal,0.4545,0.9727,28.45
metal,steel_heavy,13.76,4.67,clean,12,4,Nairobi,household,formal,1.0,1.0,30.65
plastic,PET,27.28,5.64,clean,8,0,Nairobi,commercial,formal,1.0,1.0,15.11
organic,food_waste,38.66,13.13,mixed,7,6,Mombasa,household,semi_formal,0.4545,0.9182,4.82
plastic,PP,58.28,2.54,mixed,7,5,Kisumu,commercial,semi_formal,0.4545,0.7927,8.79
e_waste,phones,26.12,14.44,contaminated,2,3,Mombasa,commercial,informal,0.0,0.95,55.9
paper,newspaper,32.35,4.61,mixed,9,1,Machakos,industrial,semi_formal,0.4545,0.8364,4.26
paper,newspaper,58.03,4.47,clean,8,1,Mombasa,household,formal,1.0,1.0,4.87
e_waste,mixed_ewaste,49.96,19.42,mixed,4,2,Nairobi,household,semi_formal,0.4545,0.9727,25.88
plastic,PP,15.6,21.41,contaminated,2,0,Nakuru,industrial,informal,0.0,0.62,5.05
plastic,HDPE,35.5,1.65,mixed,2,6,Machakos,commercial,semi_formal,0.4545,0.7927,8.82
plastic,PET,15.31,0.81,mixed,3,1,Kiambu,household,semi_formal,0.4545,0.7927,7.78
metal,steel_light,18.45,4.7,mixed,8,1,Nairobi,commercial,semi_formal,0.4545,0.9455,17.45
plastic,PET,11.5,34.14,clean,3,6,Nairobi,dump_site,formal,1.0,1.0,11.48
organic,food_waste,2.18,2.67,mixed,2,3,Nairobi,household,semi_formal,0.4545,0.9182,6.82
plastic,PET,11.75,6.42,clean,11,6,Kisumu,household,formal,1.0,1.0,8.13
plastic,PET,26.14,14.06,clean,4,1,Kajiado,commercial,formal,1.0,1.0,7.9
paper,office_paper,25.18,34.65,mixed,4,0,Kisumu,dump_site,semi_formal,0.4545,0.8364,2.96
metal,brass,5.81,17.9,clean,11,3,Kiambu,household,formal,1.0,1.0,146.72
metal,aluminum,18.88,7.51,mixed,8,6,Nairobi,commercial,semi_formal,0.4545,0.9455,23.61
plastic,PET,29.8,18.7,clean,4,4,Nairobi,commercial,formal,1.0,1.0,10.56
metal,brass,21.14,9.59,clean,6,4,Nairobi,household,formal,1.0,1.0,240.68
plastic,PVC,13.81,5.61,clean,10,5,Nakuru,commercial,formal,1.0,1.0,6.82
e_waste,phones,25.3,9.79,mixed,2,6,Kiambu,dump_site,semi_formal,0.4545,0.9727,65.41
metal,copper,23.68,7.68,clean,12,5,Kiambu,commercial,formal,1.0,1.0,350.88
metal,steel_light,23.78,10.87,mixed,8,0,Nairobi,industrial,semi_formal,0.4545,0.9455,19.14
rubber,mixed_rubber,4.4,7.76,contaminated,3,2,Nairobi,industrial,informal,0.0,0.8,8.9
plastic,PP,11.61,9.43,mixed,7,3,Kisumu,commercial,semi_formal,0.4545,0.7927,7.99
organic,garden_waste,21.01,0.99,clean,9,3,Kisumu,commercial,formal,1.0,1.0,5.54
plastic,HDPE,29.28,5.19,contaminated,8,0,Nairobi,household,informal,0.0,0.62,5.96
e_waste,phones,7.71,3.35,clean,8,6,Nairobi,dump_site,formal,1.0,1.0,66.32
e_waste,mixed_ewaste,8.33,7.51,clean,7,1,Kiambu,commercial,formal,1.0,1.0,50.7
paper,office_paper,26.07,2.89,clean,7,0,Nakuru,dump_site,formal,1.0,1.0,3.92
plastic,HDPE,9.31,8.36,mixed,8,1,Nairobi,commercial,semi_formal,0.4545,0.7927,12.34
metal,steel_light,22.26,24.26,contaminated,2,1,Nairobi,commercial,informal,0.0,0.9,12.05
e_waste,mixed_ewaste,2.49,27.23,contaminated,11,6,Mombasa,household,informal,0.0,0.95,27.21
plastic,mixed_plastic,43.22,0.84,contaminated,4,3,Kiambu,commercial,informal,0.0,0.62,4.58
plastic,PET,10.98,4.46,mixed,7,3,Mombasa,commercial,semi_formal,0.4545,0.7927,10.31
organic,garden_waste,69.02,24.62,clean,10,6,Nairobi,household,formal,1.0,1.0,4.55
paper,newspaper,17.62,8.43,contaminated,5,0,Nakuru,household,informal,0.0,0.7,2.25
e_waste,computers,26.07,1.19,clean,11,4,Nakuru,household,formal,1.0,1.0,61.17
plastic,HDPE,22.83,5.58,mixed,7,6,Mombasa,commercial,semi_formal,0.4545,0.7927,10.72
plastic,PP,69.04,11.33,mixed,8,2,Nairobi,household,semi_formal,0.4545,0.7927,7.68
plastic,PP,39.49,3.33,contaminated,11,6,Nakuru,commercial,informal,0.0,0.62,4.4
e_waste,batteries,30.36,5.32,contaminated,6,6,Nakuru,household,informal,0.0,0.95,17.4
organic,garden_waste,9.22,21.0,mixed,1,5,Nairobi,industrial,semi_formal,0.4545,0.9182,5.75
e_waste,phones,54.05,6.6,clean,2,6,Kiambu,household,formal,1.0,1.0,59.51
glass,mixed_glass,17.6,18.81,clean,4,5,Nairobi,household,formal,1.0,1.0,2.49
plastic,PET,79.76,9.75,mixed,3,2,Kiambu,commercial,semi_formal,0.4545,0.7927,7.7
e_waste,computers,1.96,12.89,mixed,1,6,Kisumu,commercial,semi_formal,0.4545,0.9727,66.91
plastic,PET,35.99,3.11,contaminated,11,3,Kiambu,commercial,informal,0.0,0.62,5.26
paper,mixed_paper,72.61,3.37,clean,6,0,Nairobi,dump_site,formal,1.0,1.0,5.12
e_waste,cables,16.12,0.3,mixed,11,4,Mombasa,dump_site,semi_formal,0.4545,0.9727,39.5
e_waste,phones,29.18,12.22,clean,10,5,Nairobi,household,formal,1.0,1.0,74.13
plastic,mixed_plastic,30.42,0.86,mixed,10,1,Eldoret,commercial,semi_formal,0.4545,0.7927,5.27
paper,office_paper,31.93,4.5,clean,5,5,Nakuru,dump_site,formal,1.0,1.0,4.34
textile,industrial_textile,31.82,5.05,clean,6,0,Nakuru,dump_site,formal,1.0,1.0,4.02
paper,mixed_paper,25.97,12.88,mixed,6,1,Kiambu,household,semi_formal,0.4545,0.8364,3.6
metal,copper,25.26,13.76,contaminated,8,3,Nairobi,household,informal,0.0,0.9,215.86
textile,clothes,18.89,7.6,clean,5,0,Mombasa,commercial,formal,1.0,1.0,7.38
paper,office_paper,16.4,9.87,clean,2,6,Kisumu,household,formal,1.0,1.0,7.09
paper,newspaper,24.5,18.29,clean,7,6,Mombasa,household,formal,1.0,1.0,5.79
plastic,mixed_plastic,32.27,6.2,contaminated,5,2,Nairobi,industrial,informal,0.0,0.62,4.94
metal,tin,29.55,3.03,mixed,10,3,Kiambu,dump_site,semi_formal,0.4545,0.9455,12.29
metal,tin,35.36,10.94,clean,8,0,Nairobi,commercial,formal,1.0,1.0,16.26
plastic,mixed_plastic,24.23,5.28,contaminated,3,2,Nairobi,industrial,informal,0.0,0.62,4.79
e_waste,batteries,58.29,15.82,contaminated,6,0,Nairobi,industrial,informal,0.0,0.95,21.36
textile,industrial_textile,43.15,1.36,contaminated,11,4,Kajiado,industrial,informal,0.0,0.8,3.41
metal,tin,23.17,24.42,clean,12,4,Kisumu,household,formal,1.0,1.0,11.33
plastic,HDPE,63.95,7.4,mixed,10,4,Nairobi,industrial,semi_formal,0.4545,0.7927,9.8
plastic,PET,23.77,11.86,clean,11,3,Nairobi,commercial,formal,1.0,1.0,15.32
paper,mixed_paper,11.36,43.69,contaminated,3,4,Eldoret,household,informal,0.0,0.7,1.98
e_waste,computers,6.35,6.12,mixed,10,5,Nairobi,household,semi_formal,0.4545,0.9727,71.26
plastic,mixed_plastic,8.47,6.58,clean,9,1,Nakuru,dump_site,formal,1.0,1.0,7.64
e_waste,cables,19.22,3.75,clean,8,1,Nairobi,commercial,formal,1.0,1.0,71.87
metal,copper,26.59,9.73,mixed,1,3,Mombasa,industrial,semi_formal,0.4545,0.9455,381.75
e_waste,cables,11.32,3.91,mixed,8,3,Nairobi,commercial,semi_formal,0.4545,0.9727,60.47
paper,newspaper,112.58,0.2,clean,6,6,Kisumu,household,formal,1.0,1.0,4.42
plastic,LDPE,15.05,12.42,clean,10,0,Kiambu,commercial,formal,1.0,1.0,5.99
paper,newspaper,7.58,15.99,clean,8,2,Nairobi,commercial,formal,1.0,1.0,6.79
organic,garden_waste,11.74,12.57,clean,12,0,Nairobi,commercial,formal,1.0,1.0,6.46
plastic,PP,11.73,10.9,clean,8,6,Mombasa,household,formal,1.0,1.0,13.49
plastic,LDPE,16.35,13.89,mixed,10,0,Nairobi,industrial,semi_formal,0.4545,0.7927,6.57
plastic,PVC,3.91,3.6,mixed,9,4,Nairobi,household,semi_formal,0.4545,0.7927,7.26
textile,industrial_textile,6.06,13.21,mixed,12,1,Nairobi,household,semi_formal,0.4545,0.8909,4.31
metal,steel_light,28.27,0.47,clean,1,4,Kiambu,commercial,formal,1.0,1.0,20.81
paper,office_paper,34.3,14.01,mixed,1,4,Eldoret,industrial,semi_formal,0.4545,0.8364,5.63
glass,colored_glass,19.14,12.06,mixed,6,2,Nairobi,industrial,semi_formal,0.4545,0.7545,2.16
organic,garden_waste,49.78,4.78,mixed,6,1,Kisumu,industrial,semi_formal,0.4545,0.9182,4.13
plastic,PVC,44.65,1.17,mixed,9,5,Kiambu,commercial,semi_formal,0.4545,0.7927,6.85
plastic,HDPE,35.68,0.85,mixed,2,6,Mombasa,industrial,semi_formal,0.4545,0.7927,12.47
paper,newspaper,16.1,5.18,clean,1,6,Mombasa,dump_site,formal,1.0,1.0,5.91
paper,cardboard,15.12,8.58,clean,7,4,Nairobi,household,formal,1.0,1.0,6.3
e_waste,computers,5.01,14.31,clean,2,6,Machakos,commercial,formal,1.0,1.0,80.79
metal,steel_light,24.48,4.75,mixed,9,1,Kiambu,commercial,semi_formal,0.4545,0.9455,21.56
e_waste,batteries,14.71,2.84,contaminated,6,0,Nairobi,commercial,informal,0.0,0.95,37.83
textile,clothes,28.5,7.32,mixed,5,5,Nairobi,household,semi_formal,0.4545,0.8909,4.9
plastic,LDPE,48.96,0.87,mixed,11,1,Mombasa,commercial,semi_formal,0.4545,0.7927,5.02
paper,cardboard,58.38,4.87,clean,3,4,Nairobi,household,formal,1.0,1.0,7.52
organic,food_waste,45.37,18.33,mixed,6,2,Nairobi,commercial,semi_formal,0.4545,0.9182,5.15
plastic,PVC,70.34,0.2,mixed,6,0,Nairobi,household,semi_formal,0.4545,0.7927,5.02
paper,cardboard,21.41,19.02,clean,4,0,Nairobi,industrial,formal,1.0,1.0,10.2
e_waste,mixed_ewaste,24.05,4.32,mixed,12,1,Kiambu,industrial,semi_formal,0.4545,0.9727,55.9
paper,mixed_paper,13.67,1.97,clean,10,5,Nakuru,household,formal,1.0,1.0,5.8
glass,clear_glass,26.32,0.67,clean,9,2,Kajiado,commercial,formal,1.0,1.0,3.82
plastic,mixed_plastic,27.36,21.08,clean,1,0,Kiambu,commercial,formal,1.0,1.0,6.83
glass,colored_glass,12.11,5.46,clean,4,4,Nakuru,industrial,formal,1.0,1.0,2.12
textile,industrial_textile,4.57,5.98,clean,8,1,Kiambu,household,formal,1.0,1.0,4.58
rubber,tyres,62.79,0.2,clean,2,0,Nakuru,commercial,formal,1.0,1.0,13.71
e_waste,computers,12.8,7.34,contaminated,12,0,Nakuru,industrial,informal,0.0,0.95,48.82
plastic,LDPE,19.22,3.92,clean,8,1,Machakos,household,formal,1.0,1.0,6.18
metal,copper,57.88,4.08,clean,8,3,Kiambu,commercial,formal,1.0,1.0,377.88
plastic,mixed_plastic,29.44,10.65,mixed,7,0,Mombasa,household,semi_formal,0.4545,0.7927,5.67
plastic,LDPE,20.33,9.93,mixed,12,2,Kiambu,household,semi_formal,0.4545,0.7927,4.11
textile,industrial_textile,28.11,0.58,mixed,8,0,Nairobi,household,semi_formal,0.4545,0.8909,5.08
plastic,LDPE,47.4,0.54,clean,1,4,Kajiado,household,formal,1.0,1.0,6.51
paper,cardboard,52.69,22.23,clean,2,0,Nairobi,industrial,formal,1.0,1.0,7.97
paper,office_paper,18.05,11.4,clean,9,4,Nairobi,household,formal,1.0,1.0,7.82
e_waste,phones,50.82,4.05,contaminated,11,4,Nairobi,industrial,informal,0.0,0.95,72.13
metal,copper,50.42,12.79,mixed,4,6,Mombasa,dump_site,semi_formal,0.4545,0.9455,199.97
metal,brass,34.81,3.74,clean,10,3,Mombasa,household,formal,1.0,1.0,175.71
paper,mixed_paper,35.18,17.99,clean,11,2,Eldoret,commercial,formal,1.0,1.0,4.73
glass,clear_glass,23.4,10.74,contaminated,6,4,Machakos,commercial,informal,0.0,0.55,1.44
plastic,PET,21.47,3.81,clean,4,4,Nairobi,commercial,formal,1.0,1.0,15.4
paper,office_paper,23.15,1.54,clean,1,3,Mombasa,household,formal,1.0,1.0,6.74
metal,tin,43.73,3.08,clean,9,2,Nairobi,industrial,formal,1.0,1.0,22.38
plastic,PP,61.16,5.15,mixed,5,0,Nairobi,commercial,semi_formal,0.4545,0.7927,7.78
paper,cardboard,8.56,0.55,clean,5,2,Mombasa,household,formal,1.0,1.0,6.48
metal,copper,31.86,0.2,mixed,7,3,Nairobi,dump_site,semi_formal,0.4545,0.9455,371.67
plastic,HDPE,89.41,21.43,contaminated,11,3,Eldoret,commercial,informal,0.0,0.62,3.01
plastic,LDPE,12.53,1.18,clean,7,2,Eldoret,household,formal,1.0,1.0,4.98
paper,newspaper,14.54,5.66,mixed,3,0,Nakuru,dump_site,semi_formal,0.4545,0.8364,3.52
e_waste,batteries,10.94,23.09,clean,4,1,Mombasa,industrial,formal,1.0,1.0,34.13
paper,mixed_paper,31.67,4.33,contaminated,12,4,Nairobi,dump_site,informal,0.0,0.7,3.36
metal,steel_light,25.98,13.16,clean,10,5,Nairobi,household,formal,1.0,1.0,15.23
plastic,mixed_plastic,17.39,0.3,clean,5,0,Nairobi,industrial,formal,1.0,1.0,13.85
paper,office_paper,19.3,3.25,mixed,12,1,Nairobi,industrial,semi_formal,0.4545,0.8364,8.6
paper,mixed_paper,31.14,5.32,mixed,9,3,Nakuru,household,semi_formal,0.4545,0.8364,3.41
paper,office_paper,54.83,4.91,mixed,4,6,Kiambu,household,semi_formal,0.4545,0.8364,5.25
e_waste,cables,40.08,8.28,clean,3,3,Nakuru,commercial,formal,1.0,1.0,44.18
plastic,mixed_plastic,39.18,9.66,mixed,4,4,Nakuru,commercial,semi_formal,0.4545,0.7927,3.72
plastic,PP,65.46,12.39,clean,2,2,Mombasa,household,formal,1.0,1.0,8.37
paper,cardboard,12.76,3.17,mixed,5,2,Kiambu,industrial,semi_formal,0.4545,0.8364,6.5
e_waste,computers,6.98,13.32,mixed,1,2,Mombasa,commercial,semi_formal,0.4545,0.9727,55.71
plastic,PVC,81.37,1.26,clean,5,4,Kiambu,household,formal,1.0,1.0,8.18
plastic,LDPE,72.28,0.66,clean,2,4,Mombasa,dump_site,formal,1.0,1.0,5.44
paper,mixed_paper,26.35,26.89,clean,8,3,Kisumu,household,formal,1.0,1.0,5.07
plastic,HDPE,6.08,3.4,mixed,3,0,Nakuru,household,semi_formal,0.4545,0.7927,7.12
metal,aluminum,5.0,0.86,clean,6,3,Nairobi,household,formal,1.0,1.0,24.43
metal,brass,39.78,6.03,clean,11,3,Kisumu,commercial,formal,1.0,1.0,195.44
organic,food_waste,17.19,3.94,contaminated,7,4,Mombasa,household,informal,0.0,0.85,4.62
textile,industrial_textile,49.32,14.95,mixed,4,1,Eldoret,household,semi_formal,0.4545,0.8909,3.01
plastic,PP,24.8,12.52,clean,4,6,Kiambu,commercial,formal,1.0,1.0,10.09
plastic,mixed_plastic,23.79,15.36,mixed,11,0,Nakuru,commercial,semi_formal,0.4545,0.7927,4.85
plastic,HDPE,8.79,20.7,clean,10,2,Nairobi,household,formal,1.0,1.0,7.56
organic,garden_waste,27.21,12.38,clean,4,6,Kisumu,commercial,formal,1.0,1.0,4.76
paper,cardboard,46.85,1.18,clean,6,5,Nakuru,commercial,formal,1.0,1.0,7.52
glass,clear_glass,4.75,5.5,contaminated,2,6,Kisumu,commercial,informal,0.0,0.55,2.06
plastic,PVC,7.37,3.62,mixed,3,2,Kajiado,household,semi_formal,0.4545,0.7927,6.12
e_waste,batteries,62.88,4.26,mixed,12,1,Nairobi,household,semi_formal,0.4545,0.9727,23.74
plastic,PVC,27.88,28.38,clean,9,4,Mombasa,household,formal,1.0,1.0,7.5
metal,brass,12.5,1.01,clean,11,5,Nairobi,household,formal,1.0,1.0,225.44
plastic,mixed_plastic,13.38,8.01,clean,12,6,Kisumu,commercial,formal,1.0,1.0,9.18
e_waste,computers,30.87,3.09,contaminated,5,3,Kisumu,household,informal,0.0,0.95,38.07
plastic,PP,1.85,2.74,clean,9,1,Nairobi,household,formal,1.0,1.0,14.14
plastic,PP,19.84,17.29,clean,9,1,Kisumu,industrial,formal,1.0,1.0,11.54
organic,food_waste,60.19,8.96,clean,10,6,Kajiado,household,formal,1.0,1.0,5.57
glass,colored_glass,9.19,2.58,clean,5,2,Eldoret,household,formal,1.0,1.0,1.49
plastic,PET,33.27,50.99,clean,2,0,Kisumu,industrial,formal,1.0,1.0,9.18
glass,colored_glass,48.36,6.24,clean,11,3,Kisumu,commercial,formal,1.0,1.0,2.04
organic,food_waste,70.55,4.2,clean,10,2,Kisumu,household,formal,1.0,1.0,7.5
e_waste,mixed_ewaste,59.62,10.03,clean,3,3,Nairobi,household,formal,1.0,1.0,46.26
paper,office_paper,8.63,1.18,clean,3,0,Kajiado,household,formal,1.0,1.0,6.31
rubber,mixed_rubber,5.41,29.06,contaminated,6,2,Mombasa,commercial,informal,0.0,0.8,6.07
plastic,PP,60.56,0.61,clean,7,3,Kajiado,commercial,formal,1.0,1.0,10.56
paper,office_paper,38.25,4.37,clean,11,4,Kisumu,commercial,formal,1.0,1.0,5.97
e_waste,computers,28.9,13.01,contaminated,9,3,Mombasa,dump_site,informal,0.0,0.95,36.71
plastic,PET,21.75,1.6,contaminated,3,0,Nairobi,commercial,informal,0.0,0.62,7.03
textile,clothes,19.91,8.33,mixed,2,2,Kisumu,dump_site,semi_formal,0.4545,0.8909,4.21
plastic,mixed_plastic,29.2,3.38,contaminated,6,3,Nairobi,dump_site,informal,0.0,0.62,3.9
metal,steel,30.47,5.37,mixed,10,3,Kiambu,commercial,semi_formal,0.4545,0.9455,25.74
organic,garden_waste,34.67,5.76,mixed,3,6,Kisumu,commercial,semi_formal,0.4545,0.9182,3.53
glass,mixed_glass,84.66,14.85,clean,5,4,Machakos,commercial,formal,1.0,1.0,2.1
metal,brass,29.75,0.87,contaminated,8,0,Nairobi,commercial,informal,0.0,0.9,185.45
glass,mixed_glass,10.83,15.09,clean,3,3,Kajiado,dump_site,formal,1.0,1.0,2.29
metal,aluminum,41.08,1.33,clean,7,6,Nairobi,household,formal,1.0,1.0,21.07
metal,brass,41.87,9.51,contaminated,11,1,Nakuru,household,informal,0.0,0.9,110.06
metal,tin,16.7,3.72,mixed,8,0,Kajiado,commercial,semi_formal,0.4545,0.9455,15.85
e_waste,computers,8.08,31.7,clean,4,1,Machakos,commercial,formal,1.0,1.0,58.13
metal,steel_heavy,55.62,1.47,clean,10,3,Nairobi,commercial,formal,1.0,1.0,28.19
paper,cardboard,5.63,2.99,mixed,5,2,Kajiado,household,semi_formal,0.4545,0.8364,5.49
plastic,PP,5.98,3.05,mixed,3,1,Mombasa,household,semi_formal,0.4545,0.7927,8.3
organic,food_waste,26.19,4.78,mixed,2,1,Mombasa,commercial,semi_formal,0.4545,0.9182,7.18
plastic,PP,5.13,9.54,contaminated,8,1,Kisumu,household,informal,0.0,0.62,3.8
paper,office_paper,48.58,0.25,clean,4,1,Eldoret,household,formal,1.0,1.0,5.49
plastic,HDPE,84.87,2.35,clean,12,6,Nairobi,household,formal,1.0,1.0,12.68
plastic,PET,8.87,1.67,contaminated,3,0,Mombasa,commercial,informal,0.0,0.62,7.43
plastic,PVC,33.73,20.62,contaminated,10,2,Kiambu,household,informal,0.0,0.62,3.34
paper,newspaper,22.43,7.67,clean,10,6,Nairobi,household,formal,1.0,1.0,4.19
plastic,PET,40.25,7.64,clean,11,4,Nairobi,commercial,formal,1.0,1.0,12.77
plastic,mixed_plastic,53.15,2.17,mixed,3,5,Mombasa,commercial,semi_formal,0.4545,0.7927,6.12
metal,copper,18.46,70.35,mixed,5,2,Eldoret,commercial,semi_formal,0.4545,0.9455,198.81
e_waste,phones,35.16,15.66,clean,2,5,Nairobi,industrial,formal,1.0,1.0,112.21
organic,garden_waste,29.36,0.61,clean,1,4,Mombasa,household,formal,1.0,1.0,5.71
metal,steel_heavy,26.66,5.05,mixed,4,1,Nairobi,dump_site,semi_formal,0.4545,0.9455,18.47
plastic,PET,45.07,1.27,mixed,4,3,Kisumu,commercial,semi_formal,0.4545,0.7927,8.53
metal,aluminum,57.45,7.19,mixed,11,5,Nakuru,commercial,semi_formal,0.4545,0.9455,13.91
metal,aluminum,9.24,0.64,clean,6,0,Kiambu,household,formal,1.0,1.0,17.36
plastic,mixed_plastic,17.02,3.64,clean,11,5,Nairobi,household,formal,1.0,1.0,7.05
organic,garden_waste,30.48,7.75,clean,10,4,Nairobi,household,formal,1.0,1.0,5.4
plastic,HDPE,37.56,2.0,clean,5,0,Nairobi,commercial,formal,1.0,1.0,16.48
textile,industrial_textile,18.19,1.45,clean,9,6,Nairobi,household,formal,1.0,1.0,7.19
e_waste,phones,30.58,2.63,clean,10,1,Nakuru,household,formal,1.0,1.0,62.25
plastic,mixed_plastic,15.44,8.05,mixed,11,4,Mombasa,industrial,semi_formal,0.4545,0.7927,8.54
e_waste,phones,31.87,3.19,contaminated,7,2,Kiambu,household,informal,0.0,0.95,57.15
rubber,mixed_rubber,43.73,3.2,clean,5,1,Mombasa,household,formal,1.0,1.0,8.51
e_waste,computers,15.85,0.7,clean,2,4,Nakuru,commercial,formal,1.0,1.0,75.89
plastic,mixed_plastic,28.44,1.51,contaminated,1,4,Eldoret,commercial,informal,0.0,0.62,3.52
e_waste,cables,22.84,3.51,mixed,8,6,Mombasa,household,semi_formal,0.4545,0.9727,47.81
paper,mixed_paper,9.07,13.11,clean,7,1,Mombasa,commercial,formal,1.0,1.0,7.61
plastic,PET,45.46,2.33,clean,6,2,Nakuru,commercial,formal,1.0,1.0,13.76
e_waste,mixed_ewaste,46.28,21.27,clean,12,3,Kisumu,commercial,formal,1.0,1.0,35.7
metal,tin,27.29,4.91,clean,10,5,Nairobi,commercial,formal,1.0,1.0,14.9
paper,office_paper,1.95,6.65,clean,6,6,Nairobi,commercial,formal,1.0,1.0,8.78
metal,aluminum,12.44,4.21,clean,9,3,Nairobi,industrial,formal,1.0,1.0,29.57
organic,food_waste,17.51,6.16,contaminated,12,6,Mombasa,commercial,informal,0.0,0.85,5.11
textile,clothes,8.57,4.54,mixed,9,6,Mombasa,industrial,semi_formal,0.4545,0.8909,6.82
metal,steel_light,33.71,11.86,mixed,8,0,Kisumu,household,semi_formal,0.4545,0.9455,13.19
plastic,PVC,21.19,1.96,clean,7,2,Machakos,household,formal,1.0,1.0,10.3
glass,mixed_glass,89.15,37.31,clean,8,1,Nairobi,household,formal,1.0,1.0,2.43
plastic,PP,35.36,18.24,clean,11,2,Eldoret,industrial,formal,1.0,1.0,11.06
plastic,PVC,23.99,17.91,mixed,2,3,Nairobi,commercial,semi_formal,0.4545,0.7927,7.37
plastic,mixed_plastic,9.33,21.86,mixed,9,6,Eldoret,commercial,semi_formal,0.4545,0.7927,6.77
organic,garden_waste,45.06,21.03,clean,11,5,Nakuru,commercial,formal,1.0,1.0,4.31
plastic,LDPE,18.58,29.6,clean,3,5,Kisumu,commercial,formal,1.0,1.0,6.88
organic,food_waste,47.32,7.23,clean,9,0,Nakuru,commercial,formal,1.0,1.0,6.68
e_waste,mixed_ewaste,20.68,19.1,mixed,7,1,Mombasa,commercial,semi_formal,0.4545,0.9727,38.32
metal,brass,20.39,4.05,clean,6,6,Nairobi,commercial,formal,1.0,1.0,276.06
glass,colored_glass,31.88,5.13,contaminated,7,1,Eldoret,household,informal,0.0,0.55,0.69
organic,food_waste,44.82,22.6,clean,8,0,Kiambu,household,formal,1.0,1.0,5.84
plastic,HDPE,12.34,25.1,mixed,8,3,Kisumu,commercial,semi_formal,0.4545,0.7927,7.13
plastic,PET,2.35,2.52,contaminated,10,5,Nakuru,commercial,informal,0.0,0.62,6.05
