waste_type,sub_type,weight_kg,distance_km,consistency_score,month,day_of_week,market_demand_index,price_per_kg
plastic,PET,2.793,55.503,0.4826,12,5,0.8447,19.13
e_waste,phones,0.608,8.253,0.7114,4,4,0.3678,130.59
metal,aluminum,9.701,3.869,0.9495,2,1,0.6732,136.5
paper,cardboard,8.705,13.787,0.8051,11,4,0.5599,14.14
e_waste,batteries,14.476,0.393,0.8548,7,4,0.4216,62.63
glass,mixed_glass,15.489,30.799,0.6932,6,3,0.2961,4.79
paper,cardboard,11.551,1.371,0.8677,9,4,0.221,14.89
rubber,tyres,12.15,2.866,0.6623,12,1,0.7589,25.94
metal,tin,9.319,7.206,0.7711,2,4,0.1786,22.58
metal,aluminum,11.211,13.827,0.7048,11,1,0.3238,117.7
plastic,PP,0.491,4.507,0.6499,8,2,0.4786,14.04
plastic,PP,1.198,11.035,0.6604,8,3,0.5782,14.49
paper,mixed_paper,0.984,2.32,0.7054,11,1,0.8729,8.35
metal,aluminum,20.578,1.935,0.5852,4,6,0.6242,126.58
metal,steel,1.751,9.198,0.6165,10,6,0.2779,22.17
e_waste,computers,2.122,1.961,0.6956,7,3,0.1738,84.3
plastic,HDPE,4.518,11.853,0.6855,12,3,0.8143,22.98
e_waste,phones,1.008,15.075,0.8293,6,2,0.3364,99.41
organic,garden_waste,7.076,13.066,0.7078,9,1,0.5843,4.67
e_waste,phones,0.348,14.741,0.904,6,6,0.8179,166.09
e_waste,computers,1.091,4.437,0.7571,5,2,0.6101,96.26
textile,clothes,5.689,2.314,0.8128,5,6,0.5303,14.53
plastic,PP,1.01,14.263,0.7928,12,0,0.3324,13.79
glass,colored_glass,21.305,1.101,0.7308,11,0,0.6585,8.71
rubber,tyres,4.738,3.984,0.6365,3,3,0.5155,25
metal,steel,17.435,1.103,0.3994,11,5,0.3667,25.05
plastic,HDPE,6.886,7.216,0.7625,8,2,0.4789,22.33
rubber,mixed_rubber,4.418,2.609,0.8853,2,5,0.5805,14.88
plastic,PET,1.355,3.929,0.737,10,0,0.5931,26.17
paper,newspaper,13.667,0.1,0.5788,2,5,0.5209,6.88
plastic,PP,7.61,20.088,0.7886,11,3,0.8044,19.4
paper,mixed_paper,54.684,5.284,0.7874,6,1,0.7817,9.02
paper,office_paper,12.111,15.783,0.6856,11,4,0.5963,15.24
paper,office_paper,2.782,9.448,0.6431,6,5,0.541,12.14
textile,industrial_textile,6.343,8.001,0.7726,2,6,0.3242,7.29
paper,cardboard,7.438,7.222,0.3987,10,0,0.4822,8.83
metal,tin,18.093,3.871,0.5073,9,4,0.3016,16.19
textile,industrial_textile,21.895,2.026,0.741,4,2,0.2427,6.52
organic,food_waste,3.69,17.052,0.9055,3,3,0.4251,3.15
plastic,PP,1.042,1.503,0.7285,11,3,0.5234,17.38
plastic,PP,0.485,3.297,0.5316,10,5,0.384,12.6
metal,steel,1.142,9.008,0.985,4,2,0.5527,36.96
organic,food_waste,2.203,17.481,0.7316,9,1,0.7315,4.15
metal,steel,27.254,3.499,0.6324,3,3,0.4032,31.62
plastic,PET,27.755,4.29,0.5954,3,4,0.6656,31.48
e_waste,phones,14.185,9.1,0.7338,8,5,0.3144,90.41
glass,clear_glass,19.619,0.44,0.8257,10,0,0.7388,15.39
metal,aluminum,1.918,2.424,0.599,12,3,0.567,113.5
organic,food_waste,0.727,2.182,0.8285,6,0,0.7403,5.33
organic,garden_waste,1.339,2.991,0.6685,2,4,0.5982,4.4
glass,clear_glass,0.39,5.557,0.6582,7,4,0.2074,9.43
glass,colored_glass,1.177,6.254,0.4501,9,5,0.4912,7.16
glass,colored_glass,2.442,8.394,0.6776,12,1,0.4229,7.33
metal,steel,5.474,1.398,0.8674,2,5,0.3698,30.57
paper,office_paper,5.273,9.882,0.4329,8,4,0.4379,14.61
e_waste,batteries,1.959,20.448,0.5332,7,4,0.1461,39.03
metal,aluminum,8.871,7.847,0.9407,8,4,0.3948,136.01
paper,cardboard,2.005,2.695,0.7206,2,3,0.2601,8.64
plastic,HDPE,4.536,2.962,0.8724,1,0,0.2344,18.11
e_waste,phones,1.183,1.694,0.9259,8,5,0.1844,108.66
metal,steel,16.55,7.767,0.366,3,2,0.3402,24.76
paper,cardboard,4.595,5.557,0.9069,8,0,0.4256,12.28
paper,office_paper,10.121,0.937,0.5335,1,4,0.3689,10.77
plastic,PET,1.041,10.128,0.8501,10,6,0.1481,23.83
rubber,tyres,5.525,18.859,0.5327,4,4,0.6344,17.95
organic,food_waste,8.907,0.53,0.6827,6,1,0.315,4.33
metal,tin,0.386,7.821,0.7957,5,5,0.4312,24.17
paper,cardboard,18.205,4.015,0.8243,6,5,0.3083,12.18
e_waste,cables,1.001,0.305,0.7249,7,2,0.6704,89.85
metal,aluminum,5.772,20.804,0.3007,8,3,0.3773,63.68
rubber,tyres,38.292,34.901,0.8114,9,5,0.3905,16.91
plastic,mixed_plastic,14.096,8.856,0.7953,12,1,0.5037,11.9
plastic,HDPE,0.75,25.868,0.8086,3,2,0.578,16.93
metal,steel,3.62,13.144,0.6756,11,3,0.377,31.43
plastic,PP,19.69,6.478,0.5607,8,0,0.6996,17.71
metal,aluminum,1.682,16.638,0.4229,4,1,0.7735,105.4
organic,garden_waste,2.91,11.909,0.7948,12,4,0.247,5.27
plastic,HDPE,2.814,6.504,0.797,9,1,0.636,23.69
paper,mixed_paper,8.882,3.409,0.8149,3,1,0.3591,8.23
glass,clear_glass,0.709,5.426,0.6593,3,2,0.3946,11.06
organic,food_waste,9.5,1.821,0.9375,8,0,0.2647,4.74
paper,cardboard,2.123,0.749,0.7867,9,4,0.6969,16.05
plastic,HDPE,4.421,3.831,0.8152,1,1,0.4628,18.96
metal,aluminum,3.422,9.561,0.7148,8,4,0.6282,137.31
paper,cardboard,9.205,10.421,0.3592,7,5,0.5604,11.08
e_waste,batteries,4.37,26.958,0.7469,12,3,0.4731,74.1
metal,aluminum,25.242,1.759,0.6285,9,6,0.3321,134.76
plastic,PET,14.692,3.109,0.8803,11,1,0.2246,28
e_waste,computers,1.726,2.363,0.8413,1,6,0.4463,82.8
metal,steel,23.066,16.914,0.4928,10,2,0.6627,22.04
plastic,PET,6.575,0.426,0.8195,5,2,0.5182,27.27
metal,steel,5.495,19.244,0.7541,7,6,0.778,35.93
textile,clothes,12.402,6.383,0.6812,11,3,0.6873,20.6
e_waste,batteries,1.285,16.737,0.4047,11,5,0.4809,59.98
plastic,PVC,0.856,4.461,0.7681,3,5,0.598,7.11
e_waste,cables,4.618,7.446,0.7241,3,3,0.8101,87.45
plastic,PET,2.165,2.391,0.7053,9,2,0.6349,25.34
metal,aluminum,53.972,5.295,0.8826,11,3,0.6988,155.04
metal,steel,1.791,10.325,0.6581,8,2,0.7551,33.41
plastic,PET,4.703,11.365,0.6343,1,2,0.8551,21.96
paper,mixed_paper,5.643,3.874,0.7498,2,1,0.3463,7.43
textile,industrial_textile,19.639,7.491,0.8966,9,6,0.7817,11.89
plastic,PP,1.359,1.23,0.9354,9,4,0.4109,15.24
organic,food_waste,0.648,45.14,0.792,11,5,0.2461,5.13
glass,colored_glass,23.887,4.353,0.5714,7,4,0.7954,9.28
metal,steel,4.936,11.59,0.5767,6,2,0.805,28.91
plastic,mixed_plastic,11.842,1.59,0.8474,2,2,0.3571,9.43
plastic,PET,12.529,0.773,0.7392,10,6,0.7581,31.95
plastic,mixed_plastic,15.425,0.718,0.662,12,0,0.2846,12.59
metal,steel,2.848,8.081,0.7826,1,2,0.1589,25.34
rubber,tyres,2.057,2.795,0.6787,6,5,0.6635,24.88
organic,food_waste,0.408,3.177,0.4162,5,3,0.7679,4.42
plastic,PVC,1.358,3.297,0.9731,9,4,0.3899,10.23
plastic,PET,4.829,13.777,0.4186,10,0,0.3039,22.99
plastic,HDPE,1.932,0.365,0.5436,3,1,0.4513,19.36
rubber,tyres,1.14,2.008,0.6732,12,4,0.4084,19.74
plastic,PET,4.761,4.147,0.9883,2,2,0.773,27.92
plastic,PET,22.455,18.793,0.7799,10,3,0.4693,24.31
metal,steel,4.19,3.105,0.7504,9,6,0.7264,32.38
metal,steel,1.151,2.036,0.844,2,4,0.5627,26.16
plastic,PET,20.633,1.937,0.8065,9,4,0.9016,35.72
glass,mixed_glass,1.77,2.126,0.7611,4,1,0.2465,4.15
plastic,PVC,26.45,30.653,0.9273,4,4,0.7133,8.17
plastic,PVC,3.268,2.956,0.8767,2,6,0.4925,8.43
plastic,PP,5.072,3.648,0.8861,9,4,0.4441,16.29
paper,newspaper,29.168,0.683,0.8516,10,5,0.2221,9.33
rubber,tyres,0.885,17.935,0.8547,7,6,0.4821,23.21
metal,tin,1.271,18.262,0.8321,10,6,0.8475,30.11
e_waste,computers,3.029,1.929,0.7546,5,2,0.5316,110.22
paper,cardboard,3.789,13.274,0.8245,7,2,0.6676,12.88
e_waste,phones,106.749,39.534,0.8135,10,1,0.6195,119.37
rubber,tyres,1.544,0.525,0.6794,6,5,0.8591,26.57
paper,newspaper,0.937,15.206,0.6734,8,2,0.4587,7.07
rubber,tyres,1.458,0.858,0.6139,2,5,0.6847,20.98
metal,tin,5.921,2.765,0.6998,7,5,0.8102,31.3
e_waste,computers,8.088,4.461,0.6314,11,4,0.3339,95.63
plastic,PET,1.918,25.311,0.7457,10,0,0.7585,29.12
metal,brass,4.596,12.534,0.5231,4,4,0.9,356.53
metal,steel,46.258,9.147,0.9873,7,1,0.0703,37.87
rubber,mixed_rubber,4.675,4.297,0.9228,8,3,0.5802,13.44
textile,industrial_textile,6.588,1.912,0.9357,12,1,0.4542,10.5
paper,newspaper,43.241,8.945,0.732,10,0,0.5387,9.1
textile,clothes,1.939,0.896,0.6602,10,4,0.6562,16.42
textile,clothes,1.793,12.227,0.6748,10,3,0.6111,16.82
metal,aluminum,2.551,7.96,0.6888,5,4,0.3188,93.15
plastic,PP,2.379,3.772,0.8427,5,3,0.3188,11.26
plastic,PET,0.504,2.502,0.7799,6,2,0.5137,29.05
plastic,PP,5.289,46.304,0.9609,6,0,0.4464,14.01
plastic,HDPE,5.814,0.381,0.9457,12,1,0.4723,26.99
rubber,tyres,3.586,13.471,0.7374,11,6,0.5898,22.73
plastic,HDPE,6.031,1.094,0.8332,11,5,0.2412,21.12
glass,clear_glass,6.109,2.67,0.732,8,3,0.6419,11.35
metal,brass,0.924,5.494,0.3319,3,0,0.3375,278.75
metal,steel,6.337,20.546,0.5359,2,6,0.3392,21.8
plastic,HDPE,8.76,2.091,0.6925,4,5,0.5185,23.73
metal,aluminum,0.659,2.482,0.8999,8,0,0.7591,154.46
metal,steel,25.939,16.574,0.9587,5,1,0.4894,30.86
metal,steel,1.017,25.681,0.6392,8,1,0.7193,27.99
plastic,PVC,1.144,18.488,0.8212,11,6,0.5001,9.18
e_waste,cables,5.711,3.014,0.7546,5,6,0.4581,79.47
plastic,mixed_plastic,8.513,1.566,0.7868,12,2,0.5364,12.6
metal,tin,11.395,1.988,0.6611,7,1,0.5429,30.43
paper,newspaper,8.786,9.528,0.8648,10,4,0.2055,10
plastic,mixed_plastic,2.402,5.664,0.3773,1,1,0.2497,6
organic,food_waste,5.105,11.715,0.8066,4,0,0.3099,4.11
plastic,mixed_plastic,3.065,2.122,0.7913,12,1,0.2907,11
textile,clothes,5.524,17.103,0.8848,11,1,0.583,17.92
textile,clothes,4.865,26.252,0.7722,7,0,0.4357,14.71
paper,office_paper,2.445,10.21,0.8288,1,4,0.3025,12.68
paper,cardboard,2.955,6.693,0.7368,1,2,0.6978,14.41
plastic,PP,0.485,12.806,0.7873,6,3,0.3784,14.23
textile,clothes,12.136,1.065,0.6221,11,3,0.5403,19.31
metal,steel,6.405,1.591,0.6934,5,5,0.2383,27.52
plastic,PET,0.281,1.5,0.7279,11,5,0.9715,33.72
metal,aluminum,11.609,0.519,0.6395,7,3,0.2194,93.14
plastic,PET,4.205,33.399,0.4864,2,5,0.5976,12.22
metal,brass,1.456,4.015,0.8588,7,3,0.8051,511.31
metal,brass,1.309,10.645,0.9863,5,0,0.608,437.6
plastic,PET,1.962,23.415,0.6897,3,6,0.5916,23.81
organic,food_waste,1.465,7.786,0.304,9,5,0.4429,2.92
plastic,PET,1.722,4.505,0.7636,3,2,0.5676,30.07
metal,steel,34.493,5.66,0.9488,11,2,0.5647,41.22
metal,aluminum,6.996,9.732,0.5637,10,6,0.7111,95.28
rubber,tyres,51.584,7.028,0.5829,10,2,0.5927,17.41
paper,cardboard,5.876,1.151,0.9148,1,2,0.4498,11.98
textile,clothes,8.981,16.818,0.4895,12,5,0.5989,12.4
paper,mixed_paper,1.558,8.322,0.4363,6,2,0.7947,5.57
organic,food_waste,3.663,7.417,0.5232,9,2,0.4663,2.62
plastic,HDPE,4.063,4.11,0.8319,3,5,0.7053,26.73
e_waste,computers,9.432,6.969,0.6194,10,1,0.4827,100.43
plastic,HDPE,4.223,2.322,0.6261,4,0,0.4657,17.03
rubber,mixed_rubber,6.832,7.306,0.8203,9,2,0.3626,11.72
rubber,tyres,6.545,24.589,0.5288,4,1,0.4174,15.03
paper,cardboard,3.116,1.829,0.7032,12,2,0.5286,15.64
metal,aluminum,2.754,1.439,0.6088,9,0,0.7055,114.92
metal,aluminum,2.008,10.829,0.2558,6,4,0.0857,84.26
plastic,PET,16.424,1.785,0.7162,6,3,0.5915,24.9
glass,colored_glass,3.118,16.339,0.8083,1,1,0.2394,3.52
glass,mixed_glass,6.65,3.763,0.235,4,4,0.3343,5.27
metal,steel,3.714,3.762,0.5941,10,1,0.4763,26.46
plastic,HDPE,16.041,17.419,0.5954,10,0,0.3025,14.52
textile,clothes,0.412,1.394,0.9494,12,3,0.5413,19.02
plastic,PVC,6.447,3.811,0.4357,2,1,0.2494,5.27
metal,aluminum,0.994,6.945,0.9032,4,5,0.2047,122.87
plastic,PP,7.162,17.681,0.5119,10,2,0.2228,9.54
plastic,PP,3.759,10.127,0.7866,5,3,0.2186,15.62
plastic,PET,0.76,0.677,0.722,3,2,0.4087,25.23
paper,cardboard,6.721,0.489,0.966,4,3,0.6315,14
metal,steel,5.865,4.482,0.8533,12,0,0.2523,35.69
metal,steel,3.396,10.736,0.4875,11,6,0.2399,29.89
glass,clear_glass,3.953,10.607,0.9725,1,1,0.3511,9.63
glass,clear_glass,5.44,0.241,0.3406,11,2,0.384,11.5
plastic,PET,18.428,6.941,0.7993,7,5,0.2792,28.89
plastic,HDPE,3.073,12.582,0.757,11,2,0.3361,17.48
metal,brass,15.114,1.46,0.8023,8,4,0.5188,383.95
glass,clear_glass,4.285,7.82,0.3833,9,0,0.7404,8.51
metal,steel,21.219,0.619,0.5477,7,2,0.5255,27.46
plastic,HDPE,3.38,2.879,0.9319,9,5,0.5451,24.99
organic,food_waste,2.015,2.728,0.7938,10,1,0.5481,3.62
plastic,PP,1.201,12.014,0.5763,7,2,0.8372,15.25
metal,aluminum,4.303,5.439,0.6922,2,0,0.5118,99.06
plastic,PP,1.73,10.601,0.4888,2,3,0.7472,13.56
glass,clear_glass,24.177,3.151,0.9425,5,2,0.4436,9.88
paper,mixed_paper,1.575,25.094,0.6764,6,6,0.3161,5.73
e_waste,computers,1.958,9.369,0.5616,11,2,0.7377,132.39
plastic,PET,9.001,3.168,0.8082,1,5,0.5367,22.52
metal,steel,18.596,12.426,0.2141,11,6,0.8271,28.14
plastic,PP,10.775,1.772,0.7428,1,5,0.3035,11.64
glass,colored_glass,15.965,2.379,0.6153,6,5,0.4057,6.67
plastic,HDPE,4.07,0.609,0.8075,6,4,0.1345,17.59
plastic,PVC,4.14,5.006,0.6582,7,3,0.523,10.7
e_waste,mixed_ewaste,50.104,25.522,0.8434,1,0,0.7258,58.01
plastic,mixed_plastic,34.067,3.05,0.7241,10,0,0.3977,10.2
plastic,PP,10.56,6.307,0.6928,2,2,0.4926,14.19
organic,garden_waste,16.91,11.441,0.3677,10,4,0.5149,4.3
organic,food_waste,12.557,5.252,0.4605,7,0,0.8107,5.18
organic,garden_waste,1.054,4.968,0.6275,11,6,0.7758,6.87
paper,mixed_paper,4.273,3.738,0.9483,12,6,0.1902,7.99
metal,aluminum,27.008,4.452,0.4214,11,0,0.2928,102.9
e_waste,phones,10.638,0.311,0.7963,6,0,0.1656,91.5
plastic,PP,4.152,7.974,0.792,5,5,0.6689,18.29
e_waste,phones,27.399,6.788,0.6833,8,1,0.2824,128.84
plastic,PET,6.981,13.126,0.7325,8,1,0.3584,28.92
textile,clothes,11.097,1.976,0.6534,10,1,0.5675,17.96
metal,tin,7.025,0.125,0.7494,6,4,0.6498,26.59
paper,office_paper,8.58,1.594,0.9308,6,0,0.6561,16.47
paper,newspaper,9.348,6.283,0.4621,2,1,0.8763,8.96
plastic,mixed_plastic,21.319,1.151,0.8155,3,2,0.6212,12.61
paper,cardboard,24.927,2.61,0.7504,10,4,0.2766,12.75
e_waste,cables,2.608,6.792,0.6468,12,6,0.8401,91.78
metal,aluminum,6.866,1.827,0.8119,8,1,0.4946,131.16
metal,steel,20.598,1.793,0.61,5,1,0.8858,33.22
plastic,PET,3.827,0.807,0.6839,1,3,0.3968,25.34
glass,colored_glass,0.932,3.174,0.7548,1,2,0.4496,8.99
paper,newspaper,1.506,3.002,0.6272,9,4,0.3559,7.2
plastic,PET,1.636,11.323,0.9425,8,1,0.2536,25.55
textile,industrial_textile,2.586,9.25,0.6068,4,4,0.1677,5.95
metal,steel,1.83,1.9,0.6717,3,6,0.6299,35.78
metal,steel,15.409,6.078,0.3954,1,4,0.3401,21.06
rubber,mixed_rubber,3.215,2.615,0.6377,9,5,0.4974,9.84
paper,mixed_paper,20.355,2.224,0.6969,8,0,0.2395,6.07
textile,clothes,1.154,7.3,0.5973,4,6,0.38,16.05
glass,colored_glass,2.933,1.516,0.7376,9,4,0.1227,6.12
metal,aluminum,5.079,4.273,0.8391,11,4,0.2308,119.67
plastic,mixed_plastic,11.856,20.732,0.8057,7,1,0.4968,12.84
plastic,mixed_plastic,17.679,5.651,0.804,4,3,0.8139,12.21
paper,cardboard,2.349,7.096,0.7173,1,4,0.7139,10.48
plastic,PET,14.763,4.302,0.7644,10,4,0.4808,23.76
plastic,HDPE,0.596,6.315,0.7842,7,0,0.1844,22.69
metal,steel,12.751,10.571,0.5175,5,0,0.1689,19.68
e_waste,computers,0.896,13.679,0.6484,1,3,0.5489,61.46
plastic,PET,7.66,0.613,0.6497,10,5,0.3064,25.87
e_waste,batteries,17.375,1.499,0.666,12,2,0.3747,50.04
textile,clothes,12.996,2.046,0.3616,6,4,0.6098,11.29
e_waste,cables,0.627,0.467,0.8498,4,6,0.4843,89.75
organic,garden_waste,2.62,10.432,0.7048,8,6,0.564,6.05
e_waste,computers,10.594,5.085,0.8304,11,4,0.2921,82.7
plastic,mixed_plastic,10.236,7.418,0.7258,8,5,0.7407,12.34
paper,office_paper,6.241,6.122,0.9599,1,0,0.457,11.53
textile,clothes,0.319,35.197,0.655,3,0,0.6923,13.19
glass,colored_glass,18.872,9.414,0.6205,2,4,0.3887,4.74
organic,food_waste,23.371,5.449,0.7212,5,5,0.8101,5.38
rubber,mixed_rubber,5.455,22.783,0.7897,6,1,0.5242,10.85
plastic,HDPE,5.896,4.733,0.2888,7,4,0.6262,16.63
paper,cardboard,8.196,12.402,0.8598,10,2,0.6636,12.2
metal,steel,25.856,2.625,0.8471,2,0,0.7255,32.89
plastic,PET,6.054,17.632,0.5747,12,2,0.3044,20.69
metal,aluminum,3.563,4.446,0.7167,4,3,0.1391,92.97
organic,food_waste,7.084,2.572,0.7348,7,5,0.4803,4.89
metal,steel,4.422,12.992,0.8491,3,6,0.3353,35.04
plastic,HDPE,4.483,0.487,0.7959,5,6,0.7668,20.85
e_waste,phones,0.538,5.968,0.5937,10,0,0.3734,96.01
plastic,PP,8.393,16.58,0.5248,1,6,0.4615,13.09
textile,industrial_textile,18.279,11.232,0.5505,6,3,0.3247,6.29
plastic,PET,15.248,3.708,0.826,8,1,0.7697,36.42
organic,food_waste,14.03,9.893,0.7552,7,4,0.521,5.3
paper,newspaper,4.206,20.597,0.9264,5,0,0.1315,5.93
paper,cardboard,5.338,4.68,0.6907,5,3,0.5163,10.61
metal,aluminum,18.722,3.626,0.7662,11,5,0.9182,168.68
plastic,HDPE,12.69,1.085,0.6318,3,6,0.2287,24.64
paper,mixed_paper,26.672,1.347,0.7252,6,2,0.1182,6.52
organic,food_waste,1.999,18.687,0.4371,5,1,0.721,4.01
organic,garden_waste,1.984,9.965,0.8518,10,4,0.8222,7.3
plastic,PET,3.007,4.104,0.7392,10,1,0.2002,21.39
glass,mixed_glass,1.445,12.317,0.8208,11,6,0.6982,6.75
organic,food_waste,0.918,3.566,0.7189,2,2,0.464,3.51
organic,food_waste,7.865,0.133,0.4139,2,1,0.8015,4.58
paper,mixed_paper,7.248,18.465,0.6742,5,1,0.6602,6.2
plastic,HDPE,6.022,5.39,0.5918,6,2,0.6497,16.52
textile,industrial_textile,6.852,5.344,0.9376,1,5,0.4566,7.4
paper,cardboard,0.774,10.602,0.9046,11,6,0.7837,16.26
paper,newspaper,2.519,5.098,0.7577,11,5,0.2046,9.63
e_waste,computers,3.151,0.116,0.3669,6,4,0.6064,77.79
plastic,PET,4.75,1.214,0.6543,10,1,0.4632,23.74
organic,garden_waste,0.777,4.237,0.266,7,6,0.1673,5.41
plastic,mixed_plastic,1.472,19.838,0.7643,8,6,0.5181,11.53
e_waste,mixed_ewaste,2.654,7.202,0.3477,11,4,0.495,74.2
rubber,mixed_rubber,15.958,3.056,0.3851,2,5,0.1867,9.06
rubber,tyres,6.136,0.804,0.5488,3,2,0.5076,21.95
textile,industrial_textile,15.27,8.58,0.9025,6,3,0.5763,9.83
organic,food_waste,3.869,5.693,0.607,11,5,0.7022,4.95
plastic,PET,4.487,13.486,0.3488,8,2,0.3756,21.78
rubber,tyres,8.157,4.184,0.7116,5,5,0.3377,21.26
textile,clothes,3.623,13.822,0.9481,1,6,0.1934,17.14
metal,aluminum,2.118,5.255,0.763,8,6,0.289,126.92
paper,cardboard,0.75,0.644,0.8672,4,2,0.567,11.8
plastic,HDPE,2.187,8.683,0.9705,4,3,0.5614,23.63
metal,aluminum,12.224,9.27,0.8626,12,2,0.7736,152.9
e_waste,mixed_ewaste,20.344,10.165,0.8983,7,3,0.4119,89.17
paper,cardboard,1.772,14.075,0.768,2,5,0.7482,12.63
paper,office_paper,0.56,5.1,0.5142,1,2,0.5944,12.8
metal,brass,13.625,11.374,0.8612,5,1,0.5722,340.58
plastic,HDPE,4.87,6.69,0.8451,1,1,0.3696,19.57
rubber,mixed_rubber,0.89,10.947,0.7361,6,5,0.6212,11.2
plastic,HDPE,0.107,1.577,0.8991,5,6,0.1265,19.74
plastic,HDPE,1.41,15.282,0.9718,11,0,0.575,20.04
plastic,PET,2.571,1.06,0.701,5,6,0.7434,29.65
organic,garden_waste,1.125,3.513,0.722,4,0,0.6748,6.63
organic,garden_waste,10.281,0.438,0.4859,8,3,0.3416,6.97
plastic,PVC,1.69,6.327,0.8316,8,0,0.3099,8.2
plastic,PET,4.549,7.512,0.6857,1,6,0.3089,18.92
paper,newspaper,77.338,1.938,0.8843,2,5,0.7941,8.89
plastic,PET,5.16,2.709,0.8102,3,2,0.7021,32.8
e_waste,mixed_ewaste,3.902,10.49,0.7282,10,4,0.298,79.07
plastic,mixed_plastic,4.009,1.79,0.9289,3,5,0.3291,12.17
metal,aluminum,10.002,22.383,0.9286,12,1,0.4531,140.09
paper,office_paper,8.62,12.016,0.9095,6,4,0.8405,18.27
paper,newspaper,1.344,2.932,0.7714,12,2,0.5779,7.92
paper,mixed_paper,2.736,2.639,0.4008,3,5,0.7271,6.7
plastic,PET,2.012,4.549,0.9325,6,3,0.6149,32.66
plastic,HDPE,3.193,4.369,0.8515,2,5,0.5761,17.96
plastic,PET,40.123,1.366,0.7773,11,4,0.5159,32.36
plastic,PET,9.402,0.648,0.8801,8,4,0.4324,26.13
rubber,tyres,4.073,18.436,0.5935,1,0,0.6408,14.68
plastic,mixed_plastic,19.954,2.206,0.6279,9,5,0.6319,11.01
paper,cardboard,5.619,9.324,0.7563,11,1,0.3132,13.05
plastic,mixed_plastic,0.628,5.436,0.7847,9,2,0.8293,11.08
e_waste,phones,33.008,10.126,0.8926,10,3,0.8206,159.13
textile,clothes,3.715,11.201,0.6583,4,5,0.7068,15.94
organic,food_waste,0.299,8.438,0.6818,6,4,0.4851,2.55
metal,steel,0.657,17.759,0.8401,11,1,0.0819,28.53
organic,garden_waste,17.344,0.1,0.2983,8,2,0.6451,6.01
paper,newspaper,0.67,8.057,0.6895,8,1,0.738,9.03
organic,food_waste,22.625,1.615,0.7123,10,4,0.2275,4.64
organic,food_waste,4.939,8.338,0.7758,8,5,0.5799,3.47
plastic,PP,10.556,3.294,0.7782,2,4,0.1489,12.74
paper,newspaper,3.293,6.832,0.7926,3,5,0.3798,9.67
plastic,HDPE,8.398,11.125,0.6211,10,4,0.5715,20.26
plastic,PET,6.553,3.68,0.3894,3,6,0.186,22.26
organic,garden_waste,4.279,0.31,0.5758,8,6,0.6844,6.02
plastic,PP,1.248,2.619,0.8527,6,1,0.504,18.48
e_waste,phones,6.891,12.693,0.72,8,2,0.5514,138.05
rubber,tyres,0.506,2.733,0.8862,3,0,0.4282,23.76
paper,mixed_paper,13.706,24.892,0.8021,4,1,0.7299,6.5
paper,office_paper,5.677,16.47,0.6956,9,3,0.5156,15
metal,steel,7.823,6.219,0.717,3,4,0.6147,29.09
organic,food_waste,0.194,15.728,0.7226,4,6,0.5535,2.16
plastic,HDPE,1.161,1.828,0.4732,12,4,0.8567,19.78
plastic,HDPE,2.443,19.712,0.7572,2,6,0.3171,15.9
metal,steel,10.058,3.521,0.8443,7,3,0.2767,33.31
textile,clothes,1.446,14.919,0.7408,2,6,0.4767,13.69
plastic,HDPE,95.355,8.646,0.8683,9,5,0.7804,27.12
paper,newspaper,3.267,0.336,0.2838,2,3,0.7697,6.76
rubber,mixed_rubber,1.324,14.153,0.8918,7,6,0.3953,12.29
plastic,PET,3.581,13.175,0.6954,6,6,0.1442,21.57
plastic,PP,1.432,5.736,0.6536,9,2,0.5123,15.47
metal,steel,1.082,7.264,0.5115,1,1,0.4503,21.65
plastic,PET,15.077,0.187,0.7758,7,0,0.5079,29.2
plastic,PVC,8.297,9.457,0.9016,7,6,0.4167,8.91
metal,steel,8.326,10.124,0.8168,3,3,0.743,37.81
glass,clear_glass,20.741,1.808,0.733,4,3,0.7017,12.03
metal,steel,8.037,4.764,0.876,9,1,0.707,38.04
paper,office_paper,1.245,0.937,0.673,7,2,0.5916,15.45
metal,tin,10.489,4.33,0.8452,7,2,0.4943,29.6
metal,copper,1.16,20.305,0.7425,12,4,0.5684,627.61
organic,garden_waste,2.525,9.669,0.8247,5,1,0.6905,4.74
organic,garden_waste,4.242,4.161,0.7226,11,5,0.2484,6.28
glass,clear_glass,3.756,42.286,0.7961,12,2,0.6652,9.72
textile,industrial_textile,0.522,34.046,0.7421,7,1,0.3918,6.57
organic,food_waste,1.403,1.18,0.8068,3,0,0.6305,5.5
plastic,PP,4.362,7.812,0.8981,6,0,0.4029,14.07
rubber,tyres,2.154,21.797,0.8527,1,1,0.1562,11.28
textile,clothes,17.314,12.72,0.7426,9,5,0.4627,11.79
paper,cardboard,21.263,13.034,0.5295,4,5,0.5308,9.86
plastic,PET,1.168,7.991,0.7634,12,6,0.3219,30.4
metal,steel,4.815,16.559,0.4029,8,2,0.2915,26.73
paper,cardboard,29.942,0.61,0.4773,6,4,0.7785,14.42
e_waste,computers,3.815,1.726,0.9239,3,1,0.4889,109.26
metal,steel,2.75,1.169,0.81,2,0,0.6781,27.61
plastic,PP,12.582,11.681,0.777,9,3,0.375,15.32
plastic,HDPE,3.225,7.425,0.7894,10,4,0.6623,25.51
