waste_type,sub_type,weight_kg,distance_km,consistency_score,month,day_of_week,market_demand_index,price_per_kg
metal,steel,37.71,2.34,0.8395,6,2,0.8113,51.28
plastic,PET,14.35,4.6,0.73,5,6,0.8926,34.71
metal,brass,4.54,2.78,0.8845,8,3,0.5373,389.17
e_waste,batteries,9.59,2.56,0.6782,5,0,0.1054,43.16
rubber,tyres,15.42,1.98,0.7395,11,5,0.6305,21.0
plastic,PET,20.02,0.73,0.6301,3,6,0.4315,24.46
plastic,HDPE,22.73,0.39,0.8883,1,2,0.5056,32.98
plastic,PET,43.03,8.99,0.6609,6,1,0.2552,31.8
metal,steel,100.51,5.17,0.8114,12,3,0.507,39.42
e_waste,phones,2.25,18.45,0.8697,1,2,0.4655,110.98
metal,aluminum,12.87,2.51,0.8887,10,4,0.5237,106.39
rubber,tyres,9.55,0.2,0.6318,1,2,0.3478,24.16
textile,clothes,9.79,3.94,0.6893,7,1,0.8579,14.64
metal,steel,60.0,5.32,0.7526,6,1,0.7629,34.35
paper,cardboard,55.53,16.64,0.7797,2,4,0.5749,16.32
rubber,mixed_rubber,8.86,3.42,0.6295,9,3,0.6449,11.91
e_waste,mixed_ewaste,6.93,0.61,0.8078,3,0,0.6598,81.94
glass,colored_glass,9.06,6.18,0.6326,6,3,0.4523,5.46
metal,aluminum,14.61,4.75,0.8989,7,5,0.7827,126.8
metal,aluminum,16.12,2.24,0.7547,7,1,0.7976,174.49
e_waste,phones,3.07,8.15,0.745,1,1,0.6214,119.72
plastic,PP,9.97,3.23,0.4925,6,2,0.2836,17.18
paper,mixed_paper,42.63,5.4,0.6904,8,6,0.5912,6.86
glass,mixed_glass,39.09,0.71,0.5814,7,2,0.3591,5.64
plastic,PP,11.49,4.54,0.8978,9,5,0.4624,19.5
metal,steel,42.7,2.09,0.817,10,4,0.4476,30.61
plastic,PP,16.68,6.0,0.9149,3,6,0.4326,14.54
organic,food_waste,33.03,0.2,0.6493,10,4,0.5488,6.63
plastic,HDPE,19.92,22.37,0.9339,11,2,0.7025,30.99
metal,aluminum,14.05,5.22,0.7463,11,5,0.8182,112.99
textile,industrial_textile,57.52,0.2,0.9171,11,0,0.8826,9.44
paper,mixed_paper,80.25,18.82,0.6096,3,5,0.6574,4.96
paper,cardboard,53.03,10.68,0.5552,8,1,0.3173,15.84
e_waste,cables,3.26,11.55,0.6701,6,4,0.3553,78.96
plastic,PP,9.44,1.84,0.751,12,4,0.4088,20.09
rubber,tyres,18.07,6.53,0.8161,10,1,0.4776,21.74
organic,food_waste,61.53,3.95,0.2891,2,3,0.33,5.52
plastic,PET,11.47,7.24,0.926,12,3,0.6074,43.23
plastic,HDPE,45.38,0.54,0.7693,9,5,0.2988,29.37
plastic,PET,30.3,7.75,0.8885,7,3,0.1926,31.75
paper,mixed_paper,36.93,6.56,0.9448,6,0,0.5748,10.43
paper,office_paper,9.08,0.96,0.9132,6,0,0.5508,18.52
paper,cardboard,47.25,2.13,0.556,10,4,0.4617,13.64
rubber,tyres,11.86,9.69,0.7576,10,6,0.794,22.4
plastic,mixed_plastic,45.8,2.69,0.9062,7,3,0.1904,14.61
e_waste,phones,1.38,2.92,0.8427,12,0,0.7276,176.2
paper,mixed_paper,47.55,12.34,0.6958,3,1,0.3357,8.82
paper,cardboard,35.27,11.55,0.553,6,6,0.6973,15.94
metal,aluminum,8.31,6.79,0.6227,8,4,0.5496,117.55
paper,mixed_paper,52.06,3.72,0.5981,2,0,0.4038,6.68
paper,office_paper,19.56,22.66,0.7919,6,1,0.691,17.3
metal,steel,28.29,4.74,0.6861,11,5,0.589,20.44
e_waste,phones,3.79,1.65,0.2021,9,4,0.3059,56.66
plastic,mixed_plastic,17.13,2.47,0.8154,9,2,0.5144,11.81
plastic,HDPE,26.75,1.63,0.8794,2,4,0.6245,25.01
e_waste,cables,4.6,6.25,0.598,2,6,0.7469,81.69
plastic,HDPE,16.76,3.44,0.8314,6,6,0.3579,26.27
paper,office_paper,19.53,1.55,0.7032,4,5,0.7456,13.31
paper,office_paper,15.27,0.73,0.5768,1,2,0.598,20.73
metal,aluminum,8.3,1.51,0.3634,7,0,0.5291,126.02
plastic,PP,5.85,3.99,0.9353,10,2,0.3954,13.94
plastic,PET,15.98,4.28,0.797,9,0,0.153,31.52
metal,tin,4.37,7.41,0.7027,2,3,0.4925,19.94
paper,mixed_paper,56.37,13.94,0.6712,10,4,0.5786,10.36
metal,copper,6.25,6.64,0.5582,5,2,0.3391,449.86
rubber,tyres,12.65,6.12,0.7444,2,1,0.4537,25.25
plastic,PP,7.86,4.37,0.6697,6,3,0.7985,21.05
plastic,PET,22.19,10.69,0.8592,3,0,0.4281,30.56
organic,garden_waste,32.05,0.72,0.8903,9,1,0.6142,12.3
plastic,mixed_plastic,42.21,1.6,0.702,9,6,0.4393,8.51
paper,newspaper,18.97,12.34,0.7871,9,6,0.4692,7.52
glass,clear_glass,15.95,10.51,0.9294,2,4,0.5014,7.09
organic,food_waste,53.33,4.2,0.9531,5,2,0.3874,7.63
metal,steel,20.15,4.41,0.6155,6,0,0.2897,37.47
metal,brass,5.49,3.57,0.7791,12,4,0.5348,392.67
rubber,mixed_rubber,8.86,0.41,0.5868,7,3,0.4103,10.8
metal,copper,2.61,6.75,0.3534,8,4,0.335,514.13
glass,clear_glass,21.77,7.99,0.5026,5,1,0.5155,5.68
paper,newspaper,14.02,1.36,0.5208,4,5,0.7566,9.02
paper,cardboard,40.82,3.16,0.9598,10,5,0.3709,15.1
e_waste,phones,1.48,9.0,0.7399,11,2,0.5007,95.76
rubber,mixed_rubber,11.52,2.35,0.8975,1,0,0.5584,16.32
metal,aluminum,12.03,26.2,0.5204,7,3,0.4313,117.73
paper,newspaper,38.66,4.12,0.7987,10,2,0.7265,9.83
glass,colored_glass,18.18,1.29,0.7705,2,5,0.4962,7.98
plastic,HDPE,16.95,10.57,0.7567,8,1,0.1477,26.87
organic,food_waste,43.26,36.11,0.4356,6,0,0.3303,4.43
plastic,mixed_plastic,23.17,7.24,0.9071,7,6,0.8587,20.16
metal,steel,52.84,16.79,0.7039,8,1,0.359,32.2
e_waste,mixed_ewaste,23.27,5.75,0.8723,11,0,0.8929,61.1
textile,clothes,6.83,3.19,0.5475,2,5,0.6621,11.81
metal,steel,16.41,0.85,0.8301,3,5,0.5565,32.91
e_waste,computers,9.1,3.86,0.5596,5,1,0.4671,95.68
plastic,PET,28.48,19.82,0.8251,10,3,0.2707,27.49
metal,copper,4.01,6.6,0.9025,8,4,0.5816,651.16
plastic,PET,15.85,14.72,0.8668,3,5,0.5192,40.62
e_waste,mixed_ewaste,12.38,2.91,0.526,1,2,0.4578,36.25
metal,steel,54.53,34.59,0.8746,12,1,0.5318,31.0
metal,steel,68.15,11.83,0.9496,2,0,0.2207,25.65
glass,mixed_glass,32.69,0.85,0.652,1,5,0.439,4.3
plastic,PP,18.29,12.66,0.8573,5,5,0.4518,15.7
metal,steel,108.84,0.31,0.9523,7,6,0.662,35.76
plastic,PET,26.71,5.04,0.3571,4,5,0.1185,16.66
e_waste,phones,1.72,3.7,0.7015,3,1,0.4493,100.51
paper,office_paper,20.09,18.35,0.8513,2,1,0.6296,16.88
e_waste,computers,8.62,8.82,0.5233,5,1,0.4959,97.28
metal,steel,82.4,9.11,0.5962,12,3,0.5815,33.26
plastic,mixed_plastic,24.64,1.85,0.667,2,6,0.542,8.57
e_waste,phones,4.14,4.22,0.7539,7,4,0.7794,132.32
plastic,PET,27.68,0.2,0.5212,3,3,0.4866,35.21
metal,steel,83.31,8.47,0.7967,9,5,0.4818,25.4
plastic,PP,12.89,1.15,0.9504,1,5,0.4875,16.48
plastic,HDPE,44.46,14.17,0.45,3,2,0.2381,18.15
metal,tin,3.89,0.6,0.7984,1,5,0.2834,18.74
textile,industrial_textile,15.73,1.76,0.9237,8,0,0.3917,11.66
plastic,mixed_plastic,26.94,5.86,0.9261,9,2,0.2896,12.81
paper,newspaper,40.17,0.2,0.6037,3,1,0.1496,8.56
metal,steel,54.39,23.84,0.5389,6,1,0.3126,22.25
paper,newspaper,5.73,27.32,0.3773,4,1,0.5237,7.8
paper,cardboard,46.02,0.55,0.5898,1,2,0.6929,13.05
textile,clothes,12.55,0.86,0.1766,1,5,0.4581,10.36
plastic,PP,22.57,4.18,0.6337,12,4,0.5665,20.84
e_waste,phones,4.34,2.9,0.694,8,3,0.4834,104.65
plastic,HDPE,27.38,0.24,0.9255,8,3,0.5502,34.77
paper,newspaper,19.25,7.78,0.8942,4,1,0.7395,6.51
textile,clothes,22.29,4.33,0.8595,4,5,0.5087,14.24
paper,office_paper,18.11,6.04,0.9237,10,5,0.6346,18.13
glass,clear_glass,22.8,9.35,0.7666,6,3,0.4375,9.69
organic,food_waste,41.95,1.94,0.7331,2,5,0.3441,5.69
textile,clothes,13.14,2.77,0.8313,6,5,0.7105,14.12
plastic,PET,16.08,10.32,0.7233,7,5,0.3704,34.63
metal,tin,7.93,0.51,0.8018,7,0,0.6167,23.38
paper,cardboard,34.32,1.25,0.8945,7,0,0.8442,14.44
rubber,mixed_rubber,16.25,7.0,0.3751,11,3,0.5022,8.24
plastic,mixed_plastic,24.03,8.29,0.3674,3,0,0.3249,8.16
plastic,HDPE,31.08,7.28,0.8693,8,0,0.4486,30.41
paper,cardboard,29.0,4.54,0.8455,11,0,0.3634,15.28
metal,aluminum,13.79,7.12,0.7701,12,0,0.2572,142.43
metal,steel,51.94,4.2,0.8423,12,2,0.3252,29.85
metal,steel,77.38,4.52,0.6715,9,2,0.3949,30.03
metal,aluminum,10.32,10.94,0.8143,2,5,0.5673,121.1
glass,colored_glass,13.84,0.77,0.4662,12,6,0.4054,6.96
plastic,HDPE,45.33,0.3,0.8934,1,1,0.5415,32.5
metal,steel,56.07,0.46,0.6184,7,2,0.2966,29.83
paper,cardboard,53.61,1.28,0.7576,6,3,0.3922,17.66
plastic,HDPE,11.31,8.61,0.6663,9,1,0.704,23.01
plastic,PP,16.09,4.63,0.4731,10,2,0.3558,11.29
plastic,HDPE,15.56,15.54,0.5362,9,4,0.3878,23.86
metal,copper,2.39,3.43,0.7733,3,2,0.5373,422.26
glass,clear_glass,18.65,2.13,0.4976,10,4,0.3861,6.45
metal,steel,52.97,1.65,0.6209,10,0,0.3896,25.75
plastic,PET,18.4,3.97,0.7844,1,3,0.4204,31.28
metal,tin,7.38,13.24,0.8349,8,2,0.6864,26.84
plastic,HDPE,27.66,1.97,0.6929,2,2,0.6036,29.18
metal,steel,48.17,3.66,0.8361,7,3,0.4617,34.74
plastic,HDPE,32.81,19.76,0.7085,3,2,0.205,24.44
plastic,PET,15.82,8.63,0.8589,5,5,0.6072,33.12
metal,aluminum,24.04,3.06,0.6946,4,1,0.7556,97.22
organic,food_waste,77.9,0.7,0.7943,11,6,0.318,4.96
plastic,HDPE,16.86,7.97,0.908,11,2,0.3194,28.98
metal,brass,5.45,6.24,0.8039,10,3,0.1252,315.25
paper,cardboard,59.37,1.15,0.8415,9,1,0.5283,19.92
metal,steel,54.56,5.76,0.6997,5,6,0.3523,32.09
e_waste,phones,5.07,3.23,0.7758,2,4,0.587,91.32
metal,aluminum,18.5,2.81,0.6451,7,5,0.823,109.45
plastic,mixed_plastic,37.15,8.31,0.8356,6,6,0.3821,13.38
textile,clothes,17.31,1.25,0.8358,4,6,0.3597,11.99
metal,steel,87.97,4.26,0.8582,3,1,0.6739,31.08
metal,tin,8.48,0.69,0.8398,2,2,0.472,26.25
paper,newspaper,39.46,1.45,0.8013,10,1,0.4853,8.29
rubber,tyres,29.84,15.26,0.5216,4,3,0.8558,14.64
plastic,PP,16.95,4.43,0.7343,12,6,0.5952,22.64
paper,mixed_paper,16.32,13.17,0.8821,9,5,0.5259,5.96
metal,steel,43.5,4.53,0.852,2,3,0.268,35.4
paper,office_paper,9.45,5.55,0.5073,1,3,0.497,14.78
plastic,PET,24.41,0.67,0.6166,5,5,0.1761,27.88
paper,newspaper,11.84,10.85,0.537,1,3,0.4926,8.51
metal,brass,4.71,3.86,0.9116,12,6,0.8604,381.21
paper,cardboard,22.49,5.25,0.5689,11,3,0.6965,12.82
plastic,PET,18.81,0.3,0.5217,8,4,0.8816,28.3
paper,mixed_paper,36.28,3.39,0.8544,4,4,0.8153,10.87
e_waste,computers,4.57,4.32,0.9871,11,5,0.3133,68.79
e_waste,mixed_ewaste,9.55,9.86,0.6375,8,3,0.5847,94.71
rubber,mixed_rubber,6.7,9.66,0.9218,5,2,0.6507,14.63
plastic,mixed_plastic,29.14,2.22,0.5661,11,2,0.6165,12.28
paper,mixed_paper,71.65,31.64,0.5014,3,6,0.2148,4.92
metal,aluminum,17.95,12.5,0.5178,7,0,0.4617,98.15
organic,garden_waste,44.59,1.23,0.8173,9,4,0.6661,10.39
paper,newspaper,39.0,16.07,0.7039,11,6,0.6441,7.87
plastic,PP,17.32,16.73,0.8377,2,0,0.6355,21.82
plastic,PVC,9.52,8.61,0.7659,4,4,0.435,8.52
e_waste,computers,5.4,1.74,0.8183,11,4,0.3478,91.07
e_waste,cables,4.93,7.28,0.6116,6,2,0.4959,91.2
e_waste,batteries,8.19,3.52,0.6874,10,0,0.319,39.36
paper,cardboard,29.79,3.32,0.5903,10,4,0.5957,11.57
plastic,HDPE,31.12,5.49,0.6393,4,3,0.1848,22.56
textile,clothes,28.04,2.63,0.6388,4,5,0.4883,13.42
paper,office_paper,13.23,0.48,0.7941,6,0,0.4036,15.62
paper,cardboard,31.91,1.97,0.8865,1,6,0.5387,22.51
paper,newspaper,21.08,7.22,0.516,10,4,0.4934,7.6
paper,office_paper,17.57,4.11,0.6866,2,3,0.3127,17.31
glass,clear_glass,19.83,2.01,0.7559,12,3,0.5541,10.81
paper,cardboard,38.48,6.1,0.9539,10,6,0.6953,13.91
organic,food_waste,74.94,3.98,0.8139,5,3,0.2504,4.59
organic,food_waste,49.12,0.44,0.6374,1,4,0.6623,6.72
plastic,PVC,7.05,3.81,0.5161,10,4,0.2106,5.46
metal,steel,61.89,9.85,0.8428,6,2,0.7398,34.24
paper,newspaper,25.49,32.72,0.5169,3,1,0.8256,7.3
paper,office_paper,12.99,0.94,0.6979,6,5,0.5822,22.92
paper,cardboard,26.45,6.32,0.7168,11,2,0.4002,11.72
organic,food_waste,26.5,4.03,0.8338,9,0,0.4518,5.85
metal,brass,7.74,12.27,0.9249,9,3,0.6132,451.35
plastic,PET,27.05,3.74,0.7314,7,0,0.5007,38.63
organic,food_waste,67.19,4.16,0.8513,2,3,0.1566,6.2
textile,clothes,22.51,7.01,0.6994,12,4,0.3233,10.47
plastic,PP,10.17,7.15,0.7982,9,6,0.4756,16.81
metal,tin,6.64,1.78,0.7033,7,4,0.4345,24.69
plastic,PP,16.3,3.99,0.627,9,2,0.5447,21.76
plastic,mixed_plastic,25.31,1.14,0.5414,5,4,0.2769,8.75
paper,cardboard,39.63,1.79,0.9372,9,4,0.329,18.34
plastic,PET,14.82,7.37,0.5032,12,5,0.5882,39.98
plastic,HDPE,40.44,4.17,0.8978,5,6,0.3842,22.11
paper,mixed_paper,23.14,14.37,0.9561,1,0,0.2231,6.95
paper,office_paper,10.37,1.69,0.5316,9,5,0.4048,18.3
paper,mixed_paper,23.35,3.42,0.6964,11,5,0.4261,8.32
plastic,PP,22.99,6.54,0.537,10,2,0.6001,14.08
plastic,HDPE,21.64,5.34,0.4201,12,2,0.5998,26.25
plastic,HDPE,15.73,2.34,0.6742,5,2,0.4787,18.75
textile,industrial_textile,18.08,9.49,0.2909,12,2,0.6977,6.83
plastic,PP,13.59,43.86,0.7596,3,6,0.8038,11.88
paper,newspaper,15.66,1.37,0.9609,8,2,0.2723,11.51
paper,cardboard,33.31,0.2,0.8749,11,3,0.1775,13.34
organic,food_waste,65.55,8.89,0.7994,11,4,0.2991,4.3
plastic,HDPE,61.72,4.22,0.6136,8,1,0.4493,24.16
plastic,PVC,11.58,6.07,0.9673,7,4,0.4803,14.22
e_waste,mixed_ewaste,8.79,1.86,0.6735,6,3,0.7519,92.38
metal,steel,20.77,7.52,0.7854,11,1,0.8062,18.19
paper,newspaper,11.32,4.14,0.7226,11,1,0.7347,9.06
plastic,PP,10.63,9.44,0.6524,3,0,0.4896,12.34
rubber,tyres,16.29,6.46,0.3564,2,4,0.0635,17.97
glass,colored_glass,12.72,3.28,0.5401,10,5,0.7072,5.96
metal,copper,3.02,29.45,0.8402,10,6,0.3191,477.48
e_waste,cables,7.83,0.61,0.8317,2,4,0.344,71.42
glass,clear_glass,46.45,8.83,0.8048,6,6,0.0361,6.49
paper,cardboard,36.4,9.54,0.5892,7,6,0.7761,17.82
plastic,PET,22.45,19.37,0.7061,1,4,0.7027,26.25
metal,steel,77.86,6.4,0.6887,8,2,0.5349,42.35
paper,office_paper,11.2,9.64,0.7396,12,6,0.6,13.69
plastic,PVC,11.52,9.37,0.5561,3,4,0.4348,5.28
organic,food_waste,34.59,15.08,0.6543,10,5,0.3029,4.42
plastic,PET,33.66,0.57,0.8226,1,1,0.2966,28.18
paper,office_paper,13.7,1.25,0.4988,3,6,0.6195,14.87
plastic,PET,23.72,0.65,0.6432,7,3,0.8065,38.59
paper,office_paper,36.24,1.88,0.5884,12,6,0.2796,15.87
metal,aluminum,13.42,2.78,0.9314,11,2,0.4311,124.44
plastic,PP,18.67,30.29,0.8052,12,6,0.4037,12.02
metal,steel,71.76,9.31,0.706,12,4,0.6848,27.94
paper,newspaper,34.09,3.66,0.9097,10,1,0.5601,11.89
plastic,HDPE,20.92,6.95,0.7723,5,1,0.4402,32.96
e_waste,computers,9.71,4.37,0.3627,2,1,0.2876,72.45
metal,steel,72.26,6.77,0.6012,10,2,0.6242,15.88
paper,cardboard,54.26,2.32,0.9058,3,0,0.7301,17.96
paper,newspaper,16.59,7.68,0.8009,7,3,0.4854,7.33
metal,aluminum,13.55,0.53,0.4495,10,4,0.3301,68.31
metal,aluminum,10.99,37.37,0.6583,1,5,0.7401,131.97
plastic,HDPE,17.68,4.28,0.5184,11,6,0.3074,20.37
paper,newspaper,22.64,3.97,0.7866,4,5,0.5627,9.36
rubber,tyres,21.72,3.82,0.5533,3,6,0.3966,21.5
metal,brass,2.67,10.14,0.8599,5,4,0.6506,430.91
glass,clear_glass,23.95,0.2,0.6182,6,5,0.3547,5.96
glass,clear_glass,23.93,4.81,0.8542,6,5,0.3405,7.46
paper,mixed_paper,46.1,0.62,0.4001,2,5,0.4844,6.66
paper,cardboard,31.16,0.86,0.9861,3,2,0.5098,20.3
rubber,tyres,8.44,7.81,0.7866,6,3,0.2311,20.46
paper,cardboard,82.8,8.3,0.8897,3,6,0.6273,18.57
e_waste,cables,4.0,13.45,0.8495,8,3,0.6403,90.33
plastic,PET,5.18,2.64,0.6326,11,4,0.375,23.11
e_waste,batteries,11.05,4.75,0.7693,1,4,0.3929,57.5
rubber,mixed_rubber,19.98,3.99,0.7466,1,1,0.463,9.32
organic,garden_waste,25.21,0.29,0.5417,8,0,0.502,11.21
plastic,HDPE,30.98,3.91,0.7741,1,4,0.5161,33.3
e_waste,mixed_ewaste,12.44,1.52,0.6468,8,5,0.4345,41.4
metal,brass,4.78,4.84,0.9574,6,4,0.2296,342.13
paper,mixed_paper,26.46,7.37,0.4814,6,4,0.5228,7.44
plastic,HDPE,50.39,2.02,0.7918,8,0,0.4539,31.77
paper,mixed_paper,31.63,0.2,0.7319,11,1,0.5389,6.73
plastic,PP,25.05,5.38,0.4392,2,5,0.5867,20.16
metal,copper,2.39,2.84,0.6649,2,4,0.4184,444.82
plastic,PET,30.1,7.92,0.812,9,1,0.3403,25.92
metal,aluminum,15.9,7.74,0.7242,1,4,0.8211,125.15
plastic,PP,35.08,11.92,0.7591,6,0,0.2318,18.54
e_waste,cables,3.81,9.76,0.3548,6,5,0.6482,59.62
glass,mixed_glass,30.44,14.1,0.5967,5,0,0.887,4.07
e_waste,phones,2.35,7.35,0.4564,7,5,0.3824,137.26
e_waste,batteries,5.47,1.95,0.3564,2,1,0.5788,49.61
plastic,HDPE,17.19,6.92,0.7413,4,1,0.2209,17.14
paper,cardboard,29.57,9.3,0.5353,1,6,0.5375,11.02
paper,cardboard,82.19,5.14,0.9726,12,5,0.8075,19.88
metal,steel,43.37,0.45,0.901,10,2,0.6281,21.63
paper,newspaper,16.53,4.6,0.8035,4,1,0.4249,8.67
glass,colored_glass,21.07,0.69,0.7488,1,0,0.3309,7.45
paper,newspaper,46.85,26.0,0.9435,4,2,0.5614,9.48
e_waste,computers,11.93,0.44,0.558,12,4,0.5063,91.42
metal,steel,86.51,4.25,0.6991,10,3,0.8662,25.01
e_waste,computers,5.34,3.81,0.506,8,6,0.4589,110.02
plastic,PET,20.48,20.42,0.8881,12,5,0.5962,32.04
organic,food_waste,17.83,6.84,0.9445,3,1,0.4905,5.13
plastic,PET,38.64,6.03,0.8484,7,6,0.601,44.27
plastic,mixed_plastic,34.05,1.34,0.9686,10,3,0.4422,12.93
plastic,mixed_plastic,40.94,3.68,0.5703,1,0,0.2952,13.66
plastic,PET,42.1,0.61,0.6893,6,5,0.3804,27.93
plastic,HDPE,17.95,14.05,0.7881,5,5,0.4642,34.45
metal,tin,7.87,3.15,0.7849,3,2,0.3458,19.75
paper,cardboard,30.44,7.08,0.5489,3,6,0.5599,11.37
organic,garden_waste,58.67,0.63,0.8117,12,6,0.6383,10.26
plastic,HDPE,34.71,6.62,0.5449,7,6,0.5789,30.76
paper,cardboard,51.84,11.88,0.7367,1,6,0.4643,14.28
organic,food_waste,49.85,8.72,0.5373,9,1,0.2632,4.03
plastic,PVC,14.04,1.31,0.5096,8,3,0.6669,11.25
e_waste,cables,3.58,8.61,0.5554,5,1,0.1597,80.66
plastic,PVC,15.87,11.32,0.6427,5,4,0.8205,6.67
plastic,PVC,18.05,7.44,0.7673,7,3,0.5181,13.44
metal,steel,39.75,15.98,0.385,12,6,0.3892,15.83
metal,steel,27.49,7.77,0.496,10,6,0.2625,18.44
paper,newspaper,38.04,1.37,0.9119,5,2,0.817,11.59
e_waste,cables,9.28,5.05,0.6648,3,2,0.6464,92.44
metal,steel,56.96,4.1,0.783,2,0,0.5587,26.31
organic,garden_waste,46.79,2.55,0.7315,3,3,0.457,7.83
plastic,HDPE,16.23,17.67,0.8609,2,2,0.4355,28.76
plastic,PP,19.58,3.78,0.9113,10,6,0.6524,14.24
organic,food_waste,37.12,0.66,0.8706,7,5,0.4341,10.01
organic,food_waste,32.77,8.23,0.7091,1,3,0.5187,7.7
paper,cardboard,51.62,7.91,0.668,12,3,0.6134,12.28
plastic,PET,42.46,0.2,0.7004,2,4,0.2664,30.67
metal,steel,50.69,2.07,0.9153,8,6,0.0933,40.9
plastic,PET,11.94,4.69,0.8235,1,6,0.5391,34.63
e_waste,phones,2.47,8.62,0.8516,8,2,0.3434,186.5
plastic,HDPE,32.39,7.22,0.5715,7,2,0.4196,23.08
glass,clear_glass,46.16,0.71,0.5648,11,4,0.9427,7.52
metal,tin,3.48,35.88,0.7466,8,1,0.8127,23.56
plastic,mixed_plastic,23.8,5.1,0.673,6,0,0.162,12.82
plastic,HDPE,21.49,11.47,0.7493,7,1,0.6421,34.15
paper,cardboard,27.14,0.73,0.7425,8,2,0.6607,16.88
paper,cardboard,42.64,23.65,0.752,5,4,0.4062,9.14
rubber,mixed_rubber,10.12,5.49,0.754,9,5,0.4085,18.27
organic,garden_waste,40.21,0.44,0.4232,7,1,0.6028,11.33
glass,clear_glass,9.26,19.15,0.8271,12,0,0.3542,12.75
metal,steel,60.48,4.96,0.7574,3,1,0.3751,20.99
organic,garden_waste,46.41,18.24,0.4097,9,6,0.4868,5.99
organic,food_waste,80.94,5.73,0.6043,10,1,0.3715,5.49
organic,food_waste,54.08,0.7,0.5573,9,3,0.4319,4.82
plastic,mixed_plastic,22.65,13.56,0.8513,12,3,0.559,15.16
metal,steel,37.41,14.26,0.6382,6,1,0.1522,30.71
e_waste,computers,10.54,8.87,0.772,7,5,0.1887,59.91
plastic,PP,22.5,2.38,0.5792,2,0,0.4089,18.14
plastic,HDPE,18.8,3.27,0.7295,5,3,0.1549,17.72
plastic,PP,6.82,2.26,0.5298,2,2,0.4586,17.97
paper,cardboard,47.94,5.51,0.5643,10,5,0.4096,10.24
plastic,HDPE,16.98,20.55,0.5,10,1,0.4848,17.68
glass,clear_glass,14.58,2.75,0.8564,3,6,0.5645,5.35
paper,office_paper,24.32,2.2,0.5356,10,5,0.6088,12.89
paper,cardboard,39.07,1.3,0.6518,4,5,0.6623,9.84
metal,aluminum,18.56,2.31,0.7446,9,3,0.2076,113.99
textile,clothes,33.44,6.13,0.5083,12,4,0.2184,15.94
plastic,PP,22.34,0.82,0.6167,10,1,0.3867,11.85
plastic,PVC,17.75,8.63,0.8471,3,0,0.1846,6.35
plastic,mixed_plastic,56.21,2.35,0.7189,3,5,0.3728,8.57
plastic,HDPE,33.44,4.75,0.8146,2,3,0.3938,32.19
paper,mixed_paper,57.35,7.76,0.8573,11,2,0.6068,11.61
metal,copper,2.42,5.31,0.8157,7,1,0.6373,719.62
organic,food_waste,33.97,1.7,0.9165,2,4,0.4329,7.43
metal,steel,57.18,3.58,0.5816,8,3,0.576,35.4
rubber,mixed_rubber,9.72,4.16,0.8494,7,4,0.4511,14.53
paper,office_paper,19.95,4.89,0.927,8,6,0.4206,21.96
metal,aluminum,20.48,2.07,0.7324,8,5,0.5158,161.75
paper,cardboard,16.74,15.95,0.8951,2,2,0.1713,17.56
plastic,HDPE,17.05,3.99,0.7278,5,1,0.53,27.27
textile,industrial_textile,27.04,9.8,0.6091,9,1,0.5218,8.55
e_waste,computers,10.35,3.1,0.8603,11,3,0.7228,90.86
paper,cardboard,56.93,1.92,0.6647,3,5,0.6813,14.02
plastic,PP,8.17,3.01,0.7083,7,1,0.3989,25.53
rubber,mixed_rubber,18.88,3.42,0.8921,12,6,0.7014,12.9
paper,mixed_paper,54.48,3.1,0.8629,8,3,0.8202,14.74
paper,cardboard,29.0,0.2,0.6898,3,5,0.5426,13.94
plastic,PP,12.5,1.48,0.6065,8,2,0.3129,17.0
plastic,HDPE,20.04,11.23,0.9076,1,0,0.36,28.93
glass,clear_glass,11.0,21.37,0.8831,6,3,0.35,6.96
paper,newspaper,24.04,1.39,0.5884,7,3,0.1563,10.79
e_waste,mixed_ewaste,10.47,3.52,0.7627,1,3,0.3498,76.98
paper,cardboard,46.61,33.56,0.3046,3,2,0.7056,10.72
paper,newspaper,51.41,8.11,0.7824,12,4,0.8066,13.54
plastic,mixed_plastic,27.57,17.13,0.448,8,4,0.332,12.48
e_waste,computers,13.36,4.16,0.6851,6,1,0.6117,122.19
plastic,PP,18.73,5.08,0.5418,3,4,0.4089,13.42
e_waste,mixed_ewaste,8.15,8.68,0.6914,2,2,0.3605,57.53
plastic,HDPE,23.13,1.92,0.7932,6,5,0.2889,22.86
glass,clear_glass,26.75,3.68,0.71,7,3,0.6469,10.7
organic,food_waste,81.46,1.0,0.5929,3,1,0.5108,7.02
e_waste,computers,8.31,0.46,0.5685,10,1,0.5136,60.72
plastic,HDPE,25.97,4.77,0.4677,6,6,0.4469,24.2
glass,clear_glass,26.67,1.88,0.9047,1,5,0.6407,8.89
plastic,PET,8.33,5.5,0.6389,2,1,0.5593,39.28
metal,aluminum,23.95,7.59,0.6607,11,3,0.2693,91.98
e_waste,phones,3.46,2.1,0.6566,5,0,0.0667,98.56
e_waste,batteries,7.75,4.91,0.8712,5,5,0.4516,63.46
metal,aluminum,16.29,28.69,0.5417,3,5,0.5775,65.35
textile,clothes,11.88,4.58,0.8004,10,5,0.3647,15.54
plastic,PVC,9.1,1.47,0.8026,10,3,0.4905,10.49
organic,garden_waste,38.58,2.71,0.2658,3,1,0.3378,5.06
e_waste,phones,3.44,4.53,0.5303,9,3,0.2701,89.82
